HS 2007 Product Code,HS 2007 Product Description,ISIC Revision 3 Product Code,ISIC Revision 3 Product Description
871390,"Carriages for disabled persons, motorised/othw. mechanically propelled",3592,Manufacture of bicycles and invalid carriages
871411,Saddles for motorcycles (incl. mopeds),3591,Manufacture of motorcycles
871419,"Parts & accessories of motorcycles (incl. mopeds), other than saddles",3591,Manufacture of motorcycles
871420,Parts & accessories of carriages for disabled persons,3592,Manufacture of bicycles and invalid carriages
871491,"Frames & forks, & parts thereof , for vehicles of 87.11-87.13 (excl. motorcycles & mopeds)",3592,Manufacture of bicycles and invalid carriages
871492,"Wheel rims & spokes, for vehicles of 87.11-87.13 (excl. motorcycles & mopeds)",3592,Manufacture of bicycles and invalid carriages
871493,"Hubs (excl. coaster braking hubs & hub brakes) & free-wheel sprocket-wheels, for vehicles of 87.11-87.13 (excl. motorcycles & mopeds)",3592,Manufacture of bicycles and invalid carriages
871494,"Brakes, incl. coaster braking hubs & hub brakes, & parts thereof , for vehicles of 87.11-87.13 (excl. motorcycles & mopeds)",3592,Manufacture of bicycles and invalid carriages
871495,Saddles for vehicles of 87.11-87.13 (excl. motorcycles & mopeds),3592,Manufacture of bicycles and invalid carriages
871496,"Pedals & crank-gear, & parts thereof (excl. motorcycles & mopeds)",3592,Manufacture of bicycles and invalid carriages
871499,"Parts & accessories of the vehicles of 87.11-87.13, n.e.s. in 87.14",3592,Manufacture of bicycles and invalid carriages
871500,Baby carriages & parts thereof,3699,Other manufacturing n.e.c.
871610,"Trailers & semi-trailers of the caravan type, for housing/camping",3420,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers
871620,Self-loading/self-unloading trailers & semi-trailers for agricultural purposes,2921,Manufacture of agricultural and forestry machinery
871631,Tanker trailers & tanker semi-trailers,3420,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers
871639,Trailers & semi-trailers for the transportof goods (excl. of 8716.10-8716.31),3420,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers
871640,Trailers & semi-trailers (excl. of 8716.10-8716.39),3420,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers
871680,"Other vehicles, not mechanically propelled, n.e.s.",3599,Manufacture of other transport equipment n.e.c.
871690,Parts of the vehicles of 87.16,3420,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers
880100,"Balloons & dirigibles; gliders, hang gliders & other non-powered aircraft.",3530,Manufacture of aircraft and spacecraft
880211,Helicopters of an unladen weight not >2000kg,3530,Manufacture of aircraft and spacecraft
880212,Helicopters of an unladen weight >2000kg,3530,Manufacture of aircraft and spacecraft
880220,"Aeroplanes & other aircraft, of an unladen weight not >2000kg",3530,Manufacture of aircraft and spacecraft
880230,"Aeroplanes & other aircraft, of an unladen weight >2000 kg but not >15000kg",3530,Manufacture of aircraft and spacecraft
880240,"Aeroplanes & other aircraft, of an unladen weight >15000kg",3530,Manufacture of aircraft and spacecraft
880260,Spacecraft (incl. satellites) & suborbital & spacecraft launch vehicles,3530,Manufacture of aircraft and spacecraft
880310,"Propellers & rotors & parts thereof , of goods of 88.01/88.02",3530,Manufacture of aircraft and spacecraft
880320,"Under-carriages & parts thereof , of goods of 88.01/88.02",3530,Manufacture of aircraft and spacecraft
880330,"Parts of aeroplanes/helicopters, other than propellers, rotors, under-carriages & parts thereof",3530,Manufacture of aircraft and spacecraft
880390,"Parts of goods of 88.01/88.02, n.e.s. in 88.03",3530,Manufacture of aircraft and spacecraft
880400,Parachutes (incl. dirigible parachutes & paragliders) & rotochutes; parts thereof & accessories thereto,1721,"Manufacture of made-up textile articles, except apparel"
880510,Aircraft launching gear & parts thereof ; deck-arrestor/similar gear & parts thereof,3530,Manufacture of aircraft and spacecraft
880521,Air combat simulators & parts thereof,3530,Manufacture of aircraft and spacecraft
880529,"Ground flying trainers other than air combat simulators, & parts thereof",3530,Manufacture of aircraft and spacecraft
890110,"Cruise ships, excursion boats & similar vessels principally designed for the transportof persons; ferry-boats of all kinds",3511,Building and repairing of ships
890120,Tankers,3511,Building and repairing of ships
890130,Refrigerated vessels (excl. of 8901.20),3511,Building and repairing of ships
890190,Vessels for the transportof goods & for the transportof both persons & goods (excl. of 8901.10-8901.30),3511,Building and repairing of ships
890200,Fishing vessels; factory ships & other vessels for processing/preserving fishery products,3511,Building and repairing of ships
890310,"Yachts & other vessels for pleasure/sports; rowing boats & canoes, inflatable",3512,Building and repairing of pleasure and sporting boats
890391,"Sailboats, with/without auxiliary motor (excl. inflatable)",3512,Building and repairing of pleasure and sporting boats
890392,Motorboats (excl. outboard motorboats; excl. inflatable vessels),3512,Building and repairing of pleasure and sporting boats
890399,Yachts & other vessels for pleasure/sports (excl. of 8903.10-8903.92); rowing boats & canoes (excl. of 8903.10),3512,Building and repairing of pleasure and sporting boats
890400,Tugs & pusher craft,3511,Building and repairing of ships
890510,Dredgers,3511,Building and repairing of ships
890520,Floating/submersible drilling/production platforms,3511,Building and repairing of ships
890590,"Light-vessels, fire-floats, floating cranes & other vessels the navigability of which is subsidiary to their main function; floating docks",3511,Building and repairing of ships
890610,Warships,3511,Building and repairing of ships
890690,"Vessels, n.e.s. in 89.01-8906.10, incl. lifeboats other than rowing boats",3511,Building and repairing of ships
890710,Inflatable rafts,3511,Building and repairing of ships
890790,"Floating structures other than inflatable rafts (e.g., rafts (excl. inflatable), tanks, coffer-dams, landing-stages, buoys & beacons)",3511,Building and repairing of ships
890800,Vessels & other floating structures for breaking up,9999,Goods not elsewhere classified
900110,"Optical fibres, optical fibre bundles & cables (excl. of 85.44)",3320,Manufacture of optical instruments and photographic equipment
900120,Sheets & plates of polarising material,3320,Manufacture of optical instruments and photographic equipment
900130,Contact lenses,3320,Manufacture of optical instruments and photographic equipment
900140,"Spectacle lenses of glass, unmounted",3320,Manufacture of optical instruments and photographic equipment
900150,"Spectacle lenses of materials other than glass, unmounted",3320,Manufacture of optical instruments and photographic equipment
900190,"Lenses (excl. of 9001.30-9001.50), prisms, mirrors & other optical elements, of any material, unmounted, other than such elements of glass not optically worked",3320,Manufacture of optical instruments and photographic equipment
900211,"Objective lenses for cameras/projectors/photog. enlargers/reducers, of any material, mounted",3320,Manufacture of optical instruments and photographic equipment
900219,"Objective lenses (excl. of 9002.11), of any material, mounted",3320,Manufacture of optical instruments and photographic equipment
900220,"Filters (i.e., optical elements), of any material, mounted",3320,Manufacture of optical instruments and photographic equipment
900290,"Lenses, prisms, mirrors & otheroptical elements, of any material, mounted, being parts of/fittings for instr./apparatus (excl.such elements of glass not optically worked), n.e.s. in 90.02",3320,Manufacture of optical instruments and photographic equipment
900311,"Frames & mountings for spectacles/goggles/the like, of plastics",3320,Manufacture of optical instruments and photographic equipment
900319,"Frames & mountings for spectacles/goggles/the like, of materials other than plastics",3320,Manufacture of optical instruments and photographic equipment
900390,Parts of the frames & mountings for spectacles/goggles/the like of 90.03,3320,Manufacture of optical instruments and photographic equipment
900410,Sunglasses,3320,Manufacture of optical instruments and photographic equipment
900490,"Spectacles, goggles & the like, corrective, protective/other (excl. sunglasses)",3320,Manufacture of optical instruments and photographic equipment
900510,Binoculars,3320,Manufacture of optical instruments and photographic equipment
900580,Monoculars & other optical telescopes; other astronomical instr. (excl. instr. for radio-astronomy),3320,Manufacture of optical instruments and photographic equipment
900590,"Parts & accessories, incl. mountings, of the instr. of 90.05",3320,Manufacture of optical instruments and photographic equipment
900610,Cameras of a kind used for preparing printing plates/cylinders,3320,Manufacture of optical instruments and photographic equipment
900630,Cameras specially designed for underwater use/aerial survey/medical/surgical examination of internal organs; comparison cameras for forensic/criminological purposes,3320,Manufacture of optical instruments and photographic equipment
900640,Instant print cameras,3320,Manufacture of optical instruments and photographic equipment
900651,"Cameras (excl. of 9006.10-9006.40), with a through-the-lens viewfinder (single lens reflex (SLR)), for roll film of a width not >35mm",3320,Manufacture of optical instruments and photographic equipment
900652,"Photographic cameras, for roll film of a width less than 35 mm.",3320,Manufacture of optical instruments and photographic equipment
900653,"Photographic cameras, for roll film of a width of 35 mm.",3320,Manufacture of optical instruments and photographic equipment
900659,"Photographic cameras, other n.e.s.",3320,Manufacture of optical instruments and photographic equipment
900661,Discharge lamp (electronic) flashlight apparatus,3320,Manufacture of optical instruments and photographic equipment
900669,Other photographic flashlight apparatus & flashbulbs other than discharge lamp (electronic) flashlight apparatus,3320,Manufacture of optical instruments and photographic equipment
900691,Parts & accessories of the cameras of 90.06,3320,Manufacture of optical instruments and photographic equipment
900699,Parts & accessories of the photog. flashlight apparatus & flashbulbs of 90.06,3320,Manufacture of optical instruments and photographic equipment
900711,"Cinematographic cameras, whether/not incorporating sound recording apparatus, for film of <16mm width/double-8mm film",3320,Manufacture of optical instruments and photographic equipment
900719,"Cinematographic cameras, whether/not incorporating sound recording apparatus, other than those for film of <16mm/double-8mm film",3320,Manufacture of optical instruments and photographic equipment
900720,"Cinematographic projectors, whether/not incorporating sound/repr. apparatus",3320,Manufacture of optical instruments and photographic equipment
900791,Parts & accessories of the cinematographic cameras of 90.07,3320,Manufacture of optical instruments and photographic equipment
900792,Parts & accessories of the cinematographic projectors of 90.07,3320,Manufacture of optical instruments and photographic equipment
900810,Slide projectors,3320,Manufacture of optical instruments and photographic equipment
900820,"Microfilm/microfiche/other microform readers, whether/not capable of producing copies",3320,Manufacture of optical instruments and photographic equipment
900830,Image projectors (excl. of 9008.10 & 9008.20; excl. cinematographic),3320,Manufacture of optical instruments and photographic equipment
900840,Photographic (excl. cinematographic) enlargers & reducers,3320,Manufacture of optical instruments and photographic equipment
900890,Parts & accessories of the image projectors (excl. cinematographic) & the photog. (excl. cinematographic) enlargers & reducers of 90.07,3320,Manufacture of optical instruments and photographic equipment
901010,Apparatus & equip. for automatically developing photog. (incl. cinematographic) film/paper in rolls/for automatically exposing developed film to rolls of photog. paper,3320,Manufacture of optical instruments and photographic equipment
901050,Other apparatus & equipment for photographic (incl. cinematographic) laboratories; negatoscopes,3320,Manufacture of optical instruments and photographic equipment
901060,Projection screens,3320,Manufacture of optical instruments and photographic equipment
901090,"Parts & accessories of Apparatus & equipment for photographic (incl. cinematographic) laboratories, negatoscopes; projection screens, not specified/incld. elsewhere in this Ch.;",3320,Manufacture of optical instruments and photographic equipment
901110,Stereoscopic microscopes,3320,Manufacture of optical instruments and photographic equipment
901120,"Other microscopes, for photomicrography, cinephoto-micrography/microprojection",3320,Manufacture of optical instruments and photographic equipment
901180,Compound optical microscopes (excl. of 9011.10 & 9011.20),3320,Manufacture of optical instruments and photographic equipment
901190,"Parts & accessories of compound optical microscopes, incl. those for photomicrography, cinephotomicrography/microprojection.",3320,Manufacture of optical instruments and photographic equipment
901210,Microscopes other than optical microscopes; diffraction apparatus,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901290,Parts & accessories of Microscopes other than optical microscopes; diffraction apparatus.,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901310,Telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines/appliances/instr./apparatus of Ch90./Section XVI,3320,Manufacture of optical instruments and photographic equipment
901320,Lasers (excl. laser diodes),3320,Manufacture of optical instruments and photographic equipment
901380,"Liquid crystal devices not constituting articles provided for more specifically in other headings; other optical appliances & instr., n.e.s. in Ch.90",3320,Manufacture of optical instruments and photographic equipment
901390,Parts & accessories of the articles of 90.13,3320,Manufacture of optical instruments and photographic equipment
901410,Direction finding compasses,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901420,Instruments & appliances for aeronautical/space navigation (excl. compasses),3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901480,Navigational instr. & appliances (excl. of 9014.10 & 9014.20),3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901490,Parts & accessories of the navigational instr. & appliances of 90.14,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901510,Rangefinders,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901520,Theodolites & tachymeters (tacheometers),3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901530,Levels (excl. of 90.31),3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901540,Photogrammetrical surveying instr. & appliances,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901580,"Surveying/hydrographic/oceanographic/hydrological/meteorological/geophysical instr. & appliances (excl. compasses), n.e.s. in 90.15",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901590,Parts & accessories of the instr. & appliances of 90.15,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901600,"Balances of a sensitivity of 5cg/better, with/without wts.",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901710,"Drafting tables & machines, whether/not auto.",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901720,"Other drawing, marking-out/mathematical calculating instruments",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901730,"Micrometers, callipers & gauges",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901780,"Instruments for measuring length, for use in the hand (e.g., measuring rods & tapes, callipers), n.e.s. in Ch.90",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901790,Parts & accessories of 90.17,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901811,Electro-cardiographs,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901812,Ultrasonic scanning apparatus,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901813,Magnetic resonance imaging apparatus,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901814,Scintigraphic apparatus,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901819,"Electro-diagnostic apparatus used in medical/surgical/dental/veterinary sciences (incl.apparatusfor functional exploratory examination/for checking physiological parameters), n.e.s. in 90.18",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901820,Ultra-violet/infra-red ray apparatus used in medical/surgical/dental/veterinary sciences,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901831,"Syringes, with/without needles",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901832,Tubular metal needles & needles for sutures,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901839,"Catheters, cannulae & the like",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901841,"Dental drill engines, whether/not combined on a single base with other dental equip.",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901849,Instruments & appliances used in dental sciences (excl. drills),3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901850,Ophthalmic instr. & appliances n.e.s. in 90.18,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901890,"Instruments & appliances used in medical/surgical/veterinary sciences, incl. other electro-medical apparatus & sight-testing instr., n.e.s. in 90.18",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901910,Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901920,Ozone therapy/oxygen therapy/aerosol therapy/artificial respiration/other therapeutic respiration apparatus,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902000,Breathing appliances (excl. of 90.19) & gas masks (excl. protective masks having neither mechanical parts/replaceable filters),3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902110,Orthopaedic/fracture appliances,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902121,Artificial teeth,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902129,Dental fittings (excl. artificial teeth),3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902131,Artificial joints,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902139,"Artificial parts of the body other than teeth, dental fittings & joints",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902140,Hearing aids (excl. parts & accessories),3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902150,Pacemakers for stimulating heart muscles (excl. parts & accessories),3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902190,"Appliances which are worn/carried/implanted in the body, to compensate for a defect/disability (excl. of 9021.10-9021.50)",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902212,Computed tomography apparatus,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902213,"Apparatus based on the use of X-rays (excl. of 9022.12), for dental uses",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902214,"Apparatus based on the use of X-rays (excl. of 9022.12), for medical/surgical/veterinary uses",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902219,"Apparatus based on the use of X-rays (excl. of 9022.12), for other than dental/medical/surgical/veterinary uses",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902221,"Apparatus based on the use of alpha/beta/gamma radiations, for medical/surgical/dental/veterinary uses, incl. radiography/radiotherapy apparatus",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902229,"Apparatus based on the use of alpha/beta/gamma radiations, for uses other than medical/surgical/dental/veterinary, incl. radiography/radiotherapy apparatus",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902230,X-ray tubes,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902290,"X-ray generators (excl. tubes), high tension generators, control panels & desks, screens, examination/treatment tables, chairs&the like",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902300,"Instruments, apparatus & models designed for demonstrational purposes (e.g., in education/exhibitions), unsuit. for other uses",3699,Other manufacturing n.e.c.
902410,Machines & appliances for testing the hardness/strength/compressibility/elasticity/other mechanical properties of metals,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902480,Machines & appliances for testing the hardness/strength/compressibility/elasticity/other mechanical properties of materials other than metals,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902490,Parts & accessories of the machines & appliances of 90.24,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902511,"Thermometers & pyrometers, not combined with other instr., liquid-filled, for direct reading",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902519,"Thermometers & pyrometers, not combined with other instr. (excl. of 9025.11)",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902580,"Hydrometers & similar floating instr., pyrometers, barometers, hygrometers & psychrometers, recording/not, & any combination of these instr. (incl. with thermometers)",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902590,Parts & accessories of the instr. of 90.25,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902610,Instruments & apparatus for measuring/checking the flow/level of liquids,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902620,Instruments & apparatus for measuring/checking pressure,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902680,"Instruments & apparatus for measuring/checking the flow/level/pressure/other variables of liquids/gases (e.g., flow meters, level gauges, manometers, heat meter), excld instru/apparatus  of heading 90.14 & 90.15, 90.28   ",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902690,Parts & accessories of the instr. & appliances of 90.26,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902710,Gas/smoke analysis apparatus,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902720,Chromatographs & electrophoresis instr.,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902730,"Spectrometers, spectrophotometers & spectrographs using optical radiations (UV, visible, IR)",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902750,"Instruments & apparatus for physical/chemical analysis, using optical radiations (UV, visible, IR), n.e.s. in 90.27",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902780,"Instruments & apparatus for physical/chemical analysis, n.e.s. in 90.27",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902790,Microtomes; parts & accessories of instr. & apparatus of 90.27,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902810,"Gas meters, incl. calibrating meters therefor",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902820,"Liquid meters, incl. calibrating meters therefor",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902830,"Electricity meters, incl. calibrating meters therefor",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902890,Parts & accessories of the meters of 90.28,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902910,"Revolution counters, production counters, taximeters, mileometers, pedometers & the like",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902920,Speed indicators & tachometers; stroboscopes,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902990,Parts & accessories of the instr. of 90.29,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903010,Instruments & apparatus for measuring/detecting ionising radiations,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903020,Oscilloscopes & oscillographs,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903031,Multimeters,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903032,Multimeters with a recording device,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903033,"Other instruments & apparatus, for measuring/checking voltage, current, resistance/power, without a recording device, other than 9030.31 & 9030.32, ",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903039,"Instruments & apparatus for measuring/checking voltage/current/resistance/power (excl. of 9030.31), without a recording device",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903040,"Instruments & apparatus specially designed for telecommunications (e.g., cross-talk meters, gain measuring instr., distortion factor meters, psophometers)",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903082,Instruments & apparatus for measuring/checking semiconductor wafers/devices,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903084,"Other instruments & apparatusspecially designed for telecommunications, with a recording device",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903089,"Other instruments & apparatusspecially designed for telecommunications, exclud. 9030.82/84",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903090,Parts & accessories of the instr. & apparatus of 90.30,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903110,Machines for balancing mechanical parts,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903120,Test benches,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903141,Optical instr. & appliances for inspecting semiconductor wafers/devices/for inspecting photomasks/reticles used in manufacturing semiconductor devices (excl. of 9030.82),3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903149,"Other optical instruments & appliances , other than 9031.41",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903180,"Measuring/checking instr., apparatus& machines, n.e.s. in Ch. 90",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903190,"Parts & accessories of the instr., apparatus & machines of 90.31",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903210,Thermostats,3313,Manufacture of industrial process control equipment
903220,Manostats,3313,Manufacture of industrial process control equipment
903281,Hydraulic/pneumatic auto. regulating/controlling instr. & apparatus,3313,Manufacture of industrial process control equipment
903289,"Automatic regulating/controlling instr. & apparatus, n.e.s. in 90.32",3313,Manufacture of industrial process control equipment
903290,Parts & accessories of the instr. & apparatus of 90.32,3313,Manufacture of industrial process control equipment
903300,Parts & accessories n.e.s. in Ch.90. for machines/appliances/instr./apparatus of Ch.90,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
910111,"Wrist-watches, electrically operated, whether/not incorporating a stop-watch facility, with mechanical display only, with case of precious metal/metal clad with precious metal",3330,Manufacture of watches and clocks
910119,"Other Wrist-watches, electrically operated, whether/not incorporating a stop-watch facility, without mechanical display, with case of precious metal/metal clad with precious metal",3330,Manufacture of watches and clocks
910121,"Wrist-watches other than electrically operated, whether/not incorporating a stop-watch facility, with auto. winding, with case of precious metal/metal clad with precious metal",3330,Manufacture of watches and clocks
910129,"Wrist-watches other than electrically operated, whether/not incorporating a stop-watch facility (excl. with auto. winding), with case of precious metal/metal clad with precious metal",3330,Manufacture of watches and clocks
910191,"Pocket-watches & other watches (excl. wrist-watches), incl. stop-watches, electrically operated, with case of precious metal/metal clad with precious metal",3330,Manufacture of watches and clocks
910199,"Pocket-watches & other watches (excl. wrist-watches), incl. stop-watches (excl. electrically operated), with case of precious metal/metal clad with precious metal",3330,Manufacture of watches and clocks
910211,"Wrist-watches, electrically operated, whether/not incorporating a stop-watch facility, with mechanical display only, other than with case of precious metal/metal clad with precious metal",3330,Manufacture of watches and clocks
910212,"Wrist-watches, electrically operated, whether/not incorporating a stop-watch facility, with opto-electronic display only, other than with case of precious metal/metal clad with precious metal",3330,Manufacture of watches and clocks
910219,"Wrist-watches, electrically operated, whether/not incorporating a stop-watch facility (excl. of 9102.11 & 9102.12), other than with case of precious metal/metal clad with precious metal",3330,Manufacture of watches and clocks
910221,"Wrist-watches other than electrically operated, whether/not incorporating a stop-watch facility, with auto. winding, other than with case of precious metal/metal clad with precious metal",3330,Manufacture of watches and clocks
910229,"Wrist-watches other than electrically operated, whether/not incorporating a stop-watch facility (excl. with auto. winding) other than with case of precious metal/metal clad with precious metal",3330,Manufacture of watches and clocks
910291,"Pocket-watches & other watches (excl. wrist-watches), incl. stop-watches, electrically operated, other than with case of precious metal/metal clad with precious metal",3330,Manufacture of watches and clocks
910299,"Pocket-watches & other watches (excl. wrist-watches), incl. stop-watches (excl. electrically operated), other than with case of precious metal/metal clad with precious metal",3330,Manufacture of watches and clocks
910310,"Clocks with watch movements (excl. of 91.04), electrically operated",3330,Manufacture of watches and clocks
910390,"Clocks with watch movements (excl. of 91.04), other than electrically operated",3330,Manufacture of watches and clocks
910400,Instrument panel clocks & clocks of a similar type for vehicles/aircraft/spacecraft/vessels,3330,Manufacture of watches and clocks
910511,"Alarm clocks, electrically operated",3330,Manufacture of watches and clocks
910519,"Alarm clocks, other than electrically operated",3330,Manufacture of watches and clocks
910521,"Wall clocks, electrically operated",3330,Manufacture of watches and clocks
910529,"Wall clocks, other than electrically operated",3330,Manufacture of watches and clocks
910591,"Clocks (excl. alarm clocks, wall clocks), electrically operated",3330,Manufacture of watches and clocks
910599,"Clocks (excl. alarm clocks, wall clocks), other than electrically operated",3330,Manufacture of watches and clocks
910610,"Time-registers; time-recorders, with clock/watch movement/with synchronous motor",3330,Manufacture of watches and clocks
910690,"Other time of day recording apparatus, with clock/watch movement/with synchronous motor , other than time-registers/time-recorders.",3330,Manufacture of watches and clocks
910700,Time switches with clock/watch movement/with synchronous motor,3330,Manufacture of watches and clocks
910811,"Watch movements, complete & assembled, electrically operated, with mechanical display only/with a device to which a mechanical display can be incorporated",3330,Manufacture of watches and clocks
910812,"Watch movements, complete & assembled, electrically operated, with opto-electronic display only",3330,Manufacture of watches and clocks
910819,"Watch movements, complete & assembled, electrically operated, n.e.s. in 91.08",3330,Manufacture of watches and clocks
910820,"Watch movements, complete & assembled (excl. electrically operated), with auto. winding",3330,Manufacture of watches and clocks
910890,"Watch movements, complete & assembled (excl. electrically operated), other than with auto winding",3330,Manufacture of watches and clocks
910911,"Clock movements, complete & assembled, electrically operated, of alarm clocks",3330,Manufacture of watches and clocks
910919,"Clock movements, complete & assembled, electrically operated, other than of alarm clocks",3330,Manufacture of watches and clocks
910990,"Clock movements, complete & assembled, other than electrically operated",3330,Manufacture of watches and clocks
911011,"Watch movements, complete, unassembled/partly assembled (movement sets) of watches",3330,Manufacture of watches and clocks
