Entity,Code,Year,Continent,Date,Total confirmed deaths due to COVID-19 per million people,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
Taiwan,TWN,,,2020-10-27,0.294,0
Taiwan,TWN,,,2020-10-28,0.294,0
Taiwan,TWN,,,2020-10-29,0.294,0
Taiwan,TWN,,,2020-10-30,0.294,0
Taiwan,TWN,,,2020-10-31,0.294,0
Taiwan,TWN,,,2020-11-01,0.294,0
Taiwan,TWN,,,2020-11-02,0.294,0
Taiwan,TWN,,,2020-11-03,0.294,0
Taiwan,TWN,,,2020-11-04,0.294,0
Taiwan,TWN,,,2020-11-05,0.294,0
Taiwan,TWN,,,2020-11-06,0.294,0
Taiwan,TWN,,,2020-11-07,0.294,0
Taiwan,TWN,,,2020-11-08,0.294,0
Taiwan,TWN,,,2020-11-09,0.294,0
Taiwan,TWN,,,2020-11-10,0.294,0
Taiwan,TWN,,,2020-11-11,0.294,0
Taiwan,TWN,,,2020-11-12,0.294,0
Taiwan,TWN,,,2020-11-13,0.294,0
Taiwan,TWN,,,2020-11-14,0.294,0
Taiwan,TWN,,,2020-11-15,0.294,0
Taiwan,TWN,,,2020-11-16,0.294,0
Taiwan,TWN,,,2020-11-17,0.294,0
Taiwan,TWN,,,2020-11-18,0.294,0
Taiwan,TWN,,,2020-11-19,0.294,0
Taiwan,TWN,,,2020-11-20,0.294,0
Taiwan,TWN,,,2020-11-21,0.294,0
Taiwan,TWN,,,2020-11-22,0.294,0
Taiwan,TWN,,,2020-11-23,0.294,0
Taiwan,TWN,,,2020-11-24,0.294,0
Taiwan,TWN,,,2020-11-25,0.294,0
Taiwan,TWN,,,2020-11-26,0.294,0
Taiwan,TWN,,,2020-11-27,0.294,0
Taiwan,TWN,,,2020-11-28,0.294,0
Taiwan,TWN,,,2020-11-29,0.294,0
Taiwan,TWN,,,2020-11-30,0.294,0
Taiwan,TWN,,,2020-12-01,0.294,0
Taiwan,TWN,,,2020-12-02,0.294,0
Taiwan,TWN,,,2020-12-03,0.294,0
Taiwan,TWN,,,2020-12-04,0.294,0
Taiwan,TWN,,,2020-12-05,0.294,0
Taiwan,TWN,,,2020-12-06,0.294,0
Taiwan,TWN,,,2020-12-07,0.294,0
Taiwan,TWN,,,2020-12-08,0.294,0
Taiwan,TWN,,,2020-12-09,0.294,0
Taiwan,TWN,,,2020-12-10,0.294,0
Taiwan,TWN,,,2020-12-11,0.294,0
Taiwan,TWN,,,2020-12-12,0.294,0
Taiwan,TWN,,,2020-12-13,0.294,0
Taiwan,TWN,,,2020-12-14,0.294,0
Taiwan,TWN,,,2020-12-15,0.294,0
Taiwan,TWN,,,2020-12-16,0.294,0
Taiwan,TWN,,,2020-12-17,0.294,0
Taiwan,TWN,,,2020-12-18,0.294,0
Taiwan,TWN,,,2020-12-19,0.294,0
Taiwan,TWN,,,2020-12-20,0.294,0
Taiwan,TWN,,,2020-12-21,0.294,0
Taiwan,TWN,,,2020-12-22,0.294,0
Taiwan,TWN,,,2020-12-23,0.294,0
Taiwan,TWN,,,2020-12-24,0.294,0
Taiwan,TWN,,,2020-12-25,0.294,0
Taiwan,TWN,,,2020-12-26,0.294,0
Taiwan,TWN,,,2020-12-27,0.294,0
Taiwan,TWN,,,2020-12-28,0.294,0
Taiwan,TWN,,,2020-12-29,0.294,0
Taiwan,TWN,,,2020-12-30,0.294,0
Taiwan,TWN,,,2020-12-31,0.294,0
Taiwan,TWN,,,2021-01-01,0.294,0
Taiwan,TWN,,,2021-01-02,0.294,0
Taiwan,TWN,,,2021-01-03,0.294,0
Taiwan,TWN,,,2021-01-04,0.294,0
Taiwan,TWN,,,2021-01-05,0.294,0
Taiwan,TWN,,,2021-01-06,0.294,0
Taiwan,TWN,,,2021-01-07,0.294,0
Taiwan,TWN,,,2021-01-08,0.294,0
Taiwan,TWN,,,2021-01-09,0.294,0
Taiwan,TWN,,,2021-01-10,0.294,0
Taiwan,TWN,,,2021-01-11,0.294,0
Taiwan,TWN,,,2021-01-12,0.294,0
Taiwan,TWN,,,2021-01-13,0.294,0
Taiwan,TWN,,,2021-01-14,0.294,0
Taiwan,TWN,,,2021-01-15,0.294,0
Taiwan,TWN,,,2021-01-16,0.294,0
Taiwan,TWN,,,2021-01-17,0.294,0
Taiwan,TWN,,,2021-01-18,0.294,0
Taiwan,TWN,,,2021-01-19,0.294,0
Tajikistan,TJK,2015,Asia,,,
Tajikistan,TJK,,,2020-05-02,0.21,
Tajikistan,TJK,,,2020-05-03,0.21,
Tajikistan,TJK,,,2020-05-04,0.315,0.105
Tajikistan,TJK,,,2020-05-05,0.524,0.13125
Tajikistan,TJK,,,2020-05-06,0.839,0.168
Tajikistan,TJK,,,2020-05-07,1.258,0.20983
Tajikistan,TJK,,,2020-05-08,1.258,0.17986
Tajikistan,TJK,,,2020-05-09,2.097,0.26971
Tajikistan,TJK,,,2020-05-10,2.097,0.26971
Tajikistan,TJK,,,2020-05-11,2.202,0.26971
Tajikistan,TJK,,,2020-05-12,2.202,0.23971
Tajikistan,TJK,,,2020-05-13,2.411,0.22471
Tajikistan,TJK,,,2020-05-14,3.041,0.25471
Tajikistan,TJK,,,2020-05-15,3.46,0.31457
Tajikistan,TJK,,,2020-05-16,3.775,0.23971
Tajikistan,TJK,,,2020-05-17,4.089,0.28471
Tajikistan,TJK,,,2020-05-18,4.299,0.29971
Tajikistan,TJK,,,2020-05-19,4.299,0.29971
Tajikistan,TJK,,,2020-05-20,4.299,0.26971
Tajikistan,TJK,,,2020-05-21,4.613,0.22486
Tajikistan,TJK,,,2020-05-22,4.613,0.165
Tajikistan,TJK,,,2020-05-23,4.613,0.12
Tajikistan,TJK,,,2020-05-24,4.823,0.105
Tajikistan,TJK,,,2020-05-25,4.823,0.075
Tajikistan,TJK,,,2020-05-26,4.928,0.09
Tajikistan,TJK,,,2020-05-27,4.928,0.09
Tajikistan,TJK,,,2020-05-28,4.928,0.045
Tajikistan,TJK,,,2020-05-29,4.928,0.045
Tajikistan,TJK,,,2020-05-30,4.928,0.045
Tajikistan,TJK,,,2020-05-31,4.928,0.015
Tajikistan,TJK,,,2020-06-01,4.928,0.015
Tajikistan,TJK,,,2020-06-02,4.928,0
Tajikistan,TJK,,,2020-06-03,5.033,0.015
Tajikistan,TJK,,,2020-06-04,5.033,0.015
Tajikistan,TJK,,,2020-06-05,5.033,0.015
Tajikistan,TJK,,,2020-06-06,5.033,0.015
Tajikistan,TJK,,,2020-06-07,5.033,0.015
Tajikistan,TJK,,,2020-06-08,5.033,0.015
Tajikistan,TJK,,,2020-06-09,5.033,0.015
Tajikistan,TJK,,,2020-06-10,5.033,0
Tajikistan,TJK,,,2020-06-11,5.138,0.015
Tajikistan,TJK,,,2020-06-12,5.138,0.015
Tajikistan,TJK,,,2020-06-13,5.242,0.03
Tajikistan,TJK,,,2020-06-14,5.242,0.03
Tajikistan,TJK,,,2020-06-15,5.242,0.03
Tajikistan,TJK,,,2020-06-16,5.242,0.03
Tajikistan,TJK,,,2020-06-17,5.347,0.045
Tajikistan,TJK,,,2020-06-18,5.347,0.03
Tajikistan,TJK,,,2020-06-19,5.347,0.03
Tajikistan,TJK,,,2020-06-20,5.452,0.03
Tajikistan,TJK,,,2020-06-21,5.452,0.03
Tajikistan,TJK,,,2020-06-22,5.452,0.03
Tajikistan,TJK,,,2020-06-23,5.452,0.03
Tajikistan,TJK,,,2020-06-24,5.452,0.015
Tajikistan,TJK,,,2020-06-25,5.452,0.015
Tajikistan,TJK,,,2020-06-26,5.452,0.015
Tajikistan,TJK,,,2020-06-27,5.452,0
Tajikistan,TJK,,,2020-06-28,5.452,0
Tajikistan,TJK,,,2020-06-29,5.452,0
Tajikistan,TJK,,,2020-06-30,5.452,0
Tajikistan,TJK,,,2020-07-01,5.452,0
Tajikistan,TJK,,,2020-07-02,5.452,0
Tajikistan,TJK,,,2020-07-03,5.452,0
Tajikistan,TJK,,,2020-07-04,5.452,0
Tajikistan,TJK,,,2020-07-05,5.557,0.015
Tajikistan,TJK,,,2020-07-06,5.557,0.015
Tajikistan,TJK,,,2020-07-07,5.557,0.015
Tajikistan,TJK,,,2020-07-08,5.662,0.03
Tajikistan,TJK,,,2020-07-09,5.662,0.03
Tajikistan,TJK,,,2020-07-10,5.767,0.045
Tajikistan,TJK,,,2020-07-11,5.767,0.045
Tajikistan,TJK,,,2020-07-12,5.767,0.03
Tajikistan,TJK,,,2020-07-13,5.767,0.03
Tajikistan,TJK,,,2020-07-14,5.871,0.045
Tajikistan,TJK,,,2020-07-15,5.871,0.03
Tajikistan,TJK,,,2020-07-16,5.871,0.03
Tajikistan,TJK,,,2020-07-17,5.871,0.015
Tajikistan,TJK,,,2020-07-18,5.976,0.03
Tajikistan,TJK,,,2020-07-19,5.976,0.03
Tajikistan,TJK,,,2020-07-20,5.976,0.03
Tajikistan,TJK,,,2020-07-21,5.976,0.015
Tajikistan,TJK,,,2020-07-22,6.081,0.03
Tajikistan,TJK,,,2020-07-23,6.081,0.03
Tajikistan,TJK,,,2020-07-24,6.081,0.03
Tajikistan,TJK,,,2020-07-25,6.186,0.03
Tajikistan,TJK,,,2020-07-26,6.186,0.03
Tajikistan,TJK,,,2020-07-27,6.291,0.045
Tajikistan,TJK,,,2020-07-28,6.291,0.045
Tajikistan,TJK,,,2020-07-29,6.291,0.03
Tajikistan,TJK,,,2020-07-30,6.291,0.03
Tajikistan,TJK,,,2020-07-31,6.291,0.03
Tajikistan,TJK,,,2020-08-01,6.291,0.015
Tajikistan,TJK,,,2020-08-02,6.396,0.03
Tajikistan,TJK,,,2020-08-03,6.396,0.015
Tajikistan,TJK,,,2020-08-04,6.396,0.015
Tajikistan,TJK,,,2020-08-05,6.396,0.015
Tajikistan,TJK,,,2020-08-06,6.501,0.03
Tajikistan,TJK,,,2020-08-07,6.501,0.03
Tajikistan,TJK,,,2020-08-08,6.501,0.03
Tajikistan,TJK,,,2020-08-09,6.501,0.015
Tajikistan,TJK,,,2020-08-10,6.501,0.015
Tajikistan,TJK,,,2020-08-11,6.605,0.03
Tajikistan,TJK,,,2020-08-12,6.605,0.03
Tajikistan,TJK,,,2020-08-13,6.605,0.015
Tajikistan,TJK,,,2020-08-14,6.605,0.015
Tajikistan,TJK,,,2020-08-15,6.71,0.03
Tajikistan,TJK,,,2020-08-16,6.71,0.03
Tajikistan,TJK,,,2020-08-17,6.71,0.03
Tajikistan,TJK,,,2020-08-18,6.815,0.03
Tajikistan,TJK,,,2020-08-19,6.815,0.03
Tajikistan,TJK,,,2020-08-20,6.92,0.045
Tajikistan,TJK,,,2020-08-21,6.92,0.045
Tajikistan,TJK,,,2020-08-22,6.92,0.03
Tajikistan,TJK,,,2020-08-23,6.92,0.03
Tajikistan,TJK,,,2020-08-24,7.025,0.045
Tajikistan,TJK,,,2020-08-25,7.025,0.03
Tajikistan,TJK,,,2020-08-26,7.025,0.03
Tajikistan,TJK,,,2020-08-27,7.13,0.03
Tajikistan,TJK,,,2020-08-28,7.13,0.03
Tajikistan,TJK,,,2020-08-29,7.13,0.03
Tajikistan,TJK,,,2020-08-30,7.13,0.03
Tajikistan,TJK,,,2020-08-31,7.13,0.015
Tajikistan,TJK,,,2020-09-01,7.13,0.015
Tajikistan,TJK,,,2020-09-02,7.234,0.03
Tajikistan,TJK,,,2020-09-03,7.234,0.015
Tajikistan,TJK,,,2020-09-04,7.234,0.015
Tajikistan,TJK,,,2020-09-05,7.339,0.03
Tajikistan,TJK,,,2020-09-06,7.339,0.03
Tajikistan,TJK,,,2020-09-07,7.339,0.03
Tajikistan,TJK,,,2020-09-08,7.339,0.03
Tajikistan,TJK,,,2020-09-09,7.444,0.03
Tajikistan,TJK,,,2020-09-10,7.549,0.045
Tajikistan,TJK,,,2020-09-11,7.549,0.045
Tajikistan,TJK,,,2020-09-12,7.549,0.03
Tajikistan,TJK,,,2020-09-13,7.549,0.03
Tajikistan,TJK,,,2020-09-14,7.549,0.03
Tajikistan,TJK,,,2020-09-15,7.654,0.045
Tajikistan,TJK,,,2020-09-16,7.654,0.03
Tajikistan,TJK,,,2020-09-17,7.654,0.015
Tajikistan,TJK,,,2020-09-18,7.654,0.015
Tajikistan,TJK,,,2020-09-19,7.654,0.015
Tajikistan,TJK,,,2020-09-20,7.654,0.015
Tajikistan,TJK,,,2020-09-21,7.654,0.015
Tajikistan,TJK,,,2020-09-22,7.654,0
Tajikistan,TJK,,,2020-09-23,7.759,0.015
Tajikistan,TJK,,,2020-09-24,7.759,0.015
Tajikistan,TJK,,,2020-09-25,7.759,0.015
Tajikistan,TJK,,,2020-09-26,7.864,0.03
Tajikistan,TJK,,,2020-09-27,7.864,0.03
Tajikistan,TJK,,,2020-09-28,7.864,0.03
Tajikistan,TJK,,,2020-09-29,7.864,0.03
Tajikistan,TJK,,,2020-09-30,7.968,0.03
Tajikistan,TJK,,,2020-10-01,8.073,0.045
Tajikistan,TJK,,,2020-10-02,8.073,0.045
Tajikistan,TJK,,,2020-10-03,8.073,0.03
Tajikistan,TJK,,,2020-10-04,8.178,0.045
Tajikistan,TJK,,,2020-10-05,8.178,0.045
Tajikistan,TJK,,,2020-10-06,8.178,0.045
Tajikistan,TJK,,,2020-10-07,8.178,0.03
Tajikistan,TJK,,,2020-10-08,8.178,0.015
Tajikistan,TJK,,,2020-10-09,8.283,0.03
Tajikistan,TJK,,,2020-10-10,8.283,0.03
Tajikistan,TJK,,,2020-10-11,8.283,0.015
Tajikistan,TJK,,,2020-10-12,8.283,0.015
Tajikistan,TJK,,,2020-10-13,8.283,0.015
Tajikistan,TJK,,,2020-10-14,8.283,0.015
Tajikistan,TJK,,,2020-10-15,8.388,0.03
Tajikistan,TJK,,,2020-10-16,8.388,0.015
Tajikistan,TJK,,,2020-10-17,8.388,0.015
Tajikistan,TJK,,,2020-10-18,8.388,0.015
Tajikistan,TJK,,,2020-10-19,8.388,0.015
Tajikistan,TJK,,,2020-10-20,8.388,0.015
Tajikistan,TJK,,,2020-10-21,8.388,0.015
Tajikistan,TJK,,,2020-10-22,8.493,0.015
Tajikistan,TJK,,,2020-10-23,8.493,0.015
Tajikistan,TJK,,,2020-10-24,8.493,0.015
Tajikistan,TJK,,,2020-10-25,8.493,0.015
Tajikistan,TJK,,,2020-10-26,8.493,0.015
Tajikistan,TJK,,,2020-10-27,8.493,0.015
Tajikistan,TJK,,,2020-10-28,8.598,0.03
Tajikistan,TJK,,,2020-10-29,8.598,0.015
Tajikistan,TJK,,,2020-10-30,8.598,0.015
Tajikistan,TJK,,,2020-10-31,8.598,0.015
Tajikistan,TJK,,,2020-11-01,8.598,0.015
Tajikistan,TJK,,,2020-11-02,8.598,0.015
Tajikistan,TJK,,,2020-11-03,8.702,0.03
Tajikistan,TJK,,,2020-11-04,8.702,0.015
Tajikistan,TJK,,,2020-11-05,8.702,0.015
Tajikistan,TJK,,,2020-11-06,8.702,0.015
Tajikistan,TJK,,,2020-11-07,8.702,0.015
Tajikistan,TJK,,,2020-11-08,8.702,0.015
Tajikistan,TJK,,,2020-11-09,8.702,0.015
Tajikistan,TJK,,,2020-11-10,8.807,0.015
Tajikistan,TJK,,,2020-11-11,8.807,0.015
Tajikistan,TJK,,,2020-11-12,8.807,0.015
Tajikistan,TJK,,,2020-11-13,8.912,0.03
Tajikistan,TJK,,,2020-11-14,8.912,0.03
Tajikistan,TJK,,,2020-11-15,8.912,0.03
Tajikistan,TJK,,,2020-11-16,8.912,0.03
Tajikistan,TJK,,,2020-11-17,8.912,0.015
Tajikistan,TJK,,,2020-11-18,9.017,0.03
Tajikistan,TJK,,,2020-11-19,9.017,0.03
Tajikistan,TJK,,,2020-11-20,9.017,0.015
Tajikistan,TJK,,,2020-11-21,9.017,0.015
Tajikistan,TJK,,,2020-11-22,9.017,0.015
Tajikistan,TJK,,,2020-11-23,9.017,0.015
Tajikistan,TJK,,,2020-11-24,9.017,0.015
Tajikistan,TJK,,,2020-11-25,9.017,0
Tajikistan,TJK,,,2020-11-26,9.017,0
Tajikistan,TJK,,,2020-11-27,9.017,0
Tajikistan,TJK,,,2020-11-28,9.017,0
Tajikistan,TJK,,,2020-11-29,9.017,0
Tajikistan,TJK,,,2020-11-30,9.017,0
Tajikistan,TJK,,,2020-12-01,9.017,0
Tajikistan,TJK,,,2020-12-02,9.122,0.015
Tajikistan,TJK,,,2020-12-03,9.122,0.015
Tajikistan,TJK,,,2020-12-04,9.122,0.015
Tajikistan,TJK,,,2020-12-05,9.122,0.015
Tajikistan,TJK,,,2020-12-06,9.122,0.015
Tajikistan,TJK,,,2020-12-07,9.122,0.015
Tajikistan,TJK,,,2020-12-08,9.227,0.03
Tajikistan,TJK,,,2020-12-09,9.227,0.015
Tajikistan,TJK,,,2020-12-10,9.227,0.015
Tajikistan,TJK,,,2020-12-11,9.227,0.015
Tajikistan,TJK,,,2020-12-12,9.331,0.03
Tajikistan,TJK,,,2020-12-13,9.227,0.015
Tajikistan,TJK,,,2020-12-14,9.227,0.015
Tajikistan,TJK,,,2020-12-15,9.227,0
Tajikistan,TJK,,,2020-12-16,9.331,0.015
Tajikistan,TJK,,,2020-12-17,9.331,0.015
Tajikistan,TJK,,,2020-12-18,9.331,0.015
Tajikistan,TJK,,,2020-12-19,9.331,0
Tajikistan,TJK,,,2020-12-20,9.331,0.015
Tajikistan,TJK,,,2020-12-21,9.331,0.015
Tajikistan,TJK,,,2020-12-22,9.331,0.015
Tajikistan,TJK,,,2020-12-23,9.331,0
Tajikistan,TJK,,,2020-12-24,9.331,0
Tajikistan,TJK,,,2020-12-25,9.331,0
Tajikistan,TJK,,,2020-12-26,9.436,0.015
Tajikistan,TJK,,,2020-12-27,9.436,0.015
Tajikistan,TJK,,,2020-12-28,9.436,0.015
Tajikistan,TJK,,,2020-12-29,9.436,0.015
Tajikistan,TJK,,,2020-12-30,9.436,0.015
Tajikistan,TJK,,,2020-12-31,9.436,0.015
Tajikistan,TJK,,,2021-01-01,9.436,0.015
Tajikistan,TJK,,,2021-01-02,9.436,0
Tajikistan,TJK,,,2021-01-03,9.436,0
Tajikistan,TJK,,,2021-01-04,9.436,0
Tajikistan,TJK,,,2021-01-05,9.436,0
Tajikistan,TJK,,,2021-01-06,9.436,0
Tajikistan,TJK,,,2021-01-07,9.436,0
Tajikistan,TJK,,,2021-01-08,9.436,0
Tajikistan,TJK,,,2021-01-09,9.436,0
Tajikistan,TJK,,,2021-01-10,9.436,0
Tajikistan,TJK,,,2021-01-11,9.436,0
Tajikistan,TJK,,,2021-01-12,9.436,0
Tajikistan,TJK,,,2021-01-13,9.436,0
Tajikistan,TJK,,,2021-01-14,9.436,0
Tajikistan,TJK,,,2021-01-15,9.436,0
Tajikistan,TJK,,,2021-01-16,9.436,0
Tajikistan,TJK,,,2021-01-17,9.436,0
Tajikistan,TJK,,,2021-01-18,9.436,0
Tajikistan,TJK,,,2021-01-19,9.436,0
Tanzania,TZA,2015,Africa,,,
Tanzania,TZA,,,2020-03-31,0.017,
Tanzania,TZA,,,2020-04-01,0.017,
Tanzania,TZA,,,2020-04-02,0.017,0.00567
Tanzania,TZA,,,2020-04-03,0.017,0.00425
Tanzania,TZA,,,2020-04-04,0.017,0.0034
Tanzania,TZA,,,2020-04-05,0.017,0.00283
Tanzania,TZA,,,2020-04-06,0.017,0.00243
Tanzania,TZA,,,2020-04-07,0.017,0
Tanzania,TZA,,,2020-04-08,0.017,0
Tanzania,TZA,,,2020-04-09,0.017,0
Tanzania,TZA,,,2020-04-10,0.05,0.00471
Tanzania,TZA,,,2020-04-11,0.05,0.00471
Tanzania,TZA,,,2020-04-12,0.05,0.00471
Tanzania,TZA,,,2020-04-13,0.05,0.00471
Tanzania,TZA,,,2020-04-14,0.05,0.00471
Tanzania,TZA,,,2020-04-15,0.067,0.00714
Tanzania,TZA,,,2020-04-16,0.067,0.00714
Tanzania,TZA,,,2020-04-17,0.084,0.00486
Tanzania,TZA,,,2020-04-18,0.084,0.00486
Tanzania,TZA,,,2020-04-19,0.117,0.00957
Tanzania,TZA,,,2020-04-20,0.167,0.01671
Tanzania,TZA,,,2020-04-21,0.167,0.01671
Tanzania,TZA,,,2020-04-22,0.167,0.01429
Tanzania,TZA,,,2020-04-23,0.167,0.01429
Tanzania,TZA,,,2020-04-24,0.167,0.01186
Tanzania,TZA,,,2020-04-25,0.167,0.01186
Tanzania,TZA,,,2020-04-26,0.167,0.00714
Tanzania,TZA,,,2020-04-27,0.167,0
Tanzania,TZA,,,2020-04-28,0.167,0
Tanzania,TZA,,,2020-04-29,0.268,0.01429
Tanzania,TZA,,,2020-04-30,0.268,0.01429
Tanzania,TZA,,,2020-05-01,0.268,0.01429
Tanzania,TZA,,,2020-05-02,0.268,0.01429
Tanzania,TZA,,,2020-05-03,0.268,0.01429
Tanzania,TZA,,,2020-05-04,0.268,0.01429
Tanzania,TZA,,,2020-05-05,0.268,0.01429
Tanzania,TZA,,,2020-05-06,0.268,0
Tanzania,TZA,,,2020-05-07,0.268,0
Tanzania,TZA,,,2020-05-08,0.352,0.012
Tanzania,TZA,,,2020-05-09,0.352,0.012
Tanzania,TZA,,,2020-05-10,0.352,0.012
Tanzania,TZA,,,2020-05-11,0.352,0.012
Tanzania,TZA,,,2020-05-12,0.352,0.012
Tanzania,TZA,,,2020-05-13,0.352,0.012
Tanzania,TZA,,,2020-05-14,0.352,0.012
Tanzania,TZA,,,2020-05-15,0.352,0
Tanzania,TZA,,,2020-05-16,0.352,0
Tanzania,TZA,,,2020-05-17,0.352,0
Tanzania,TZA,,,2020-05-18,0.352,0
Tanzania,TZA,,,2020-05-19,0.352,0
Tanzania,TZA,,,2020-05-20,0.352,0
Tanzania,TZA,,,2020-05-21,0.352,0
Tanzania,TZA,,,2020-05-22,0.352,0
Tanzania,TZA,,,2020-05-23,0.352,0
Tanzania,TZA,,,2020-05-24,0.352,0
Tanzania,TZA,,,2020-05-25,0.352,0
Tanzania,TZA,,,2020-05-26,0.352,0
Tanzania,TZA,,,2020-05-27,0.352,0
Tanzania,TZA,,,2020-05-28,0.352,0
Tanzania,TZA,,,2020-05-29,0.352,0
Tanzania,TZA,,,2020-05-30,0.352,0
Tanzania,TZA,,,2020-05-31,0.352,0
Tanzania,TZA,,,2020-06-01,0.352,0
Tanzania,TZA,,,2020-06-02,0.352,0
Tanzania,TZA,,,2020-06-03,0.352,0
Tanzania,TZA,,,2020-06-04,0.352,0
Tanzania,TZA,,,2020-06-05,0.352,0
Tanzania,TZA,,,2020-06-06,0.352,0
Tanzania,TZA,,,2020-06-07,0.352,0
Tanzania,TZA,,,2020-06-08,0.352,0
Tanzania,TZA,,,2020-06-09,0.352,0
Tanzania,TZA,,,2020-06-10,0.352,0
Tanzania,TZA,,,2020-06-11,0.352,0
Tanzania,TZA,,,2020-06-12,0.352,0
Tanzania,TZA,,,2020-06-13,0.352,0
Tanzania,TZA,,,2020-06-14,0.352,0
Tanzania,TZA,,,2020-06-15,0.352,0
Tanzania,TZA,,,2020-06-16,0.352,0
Tanzania,TZA,,,2020-06-17,0.352,0
Tanzania,TZA,,,2020-06-18,0.352,0
Tanzania,TZA,,,2020-06-19,0.352,0
Tanzania,TZA,,,2020-06-20,0.352,0
Tanzania,TZA,,,2020-06-21,0.352,0
Tanzania,TZA,,,2020-06-22,0.352,0
Tanzania,TZA,,,2020-06-23,0.352,0
Tanzania,TZA,,,2020-06-24,0.352,0
Tanzania,TZA,,,2020-06-25,0.352,0
Tanzania,TZA,,,2020-06-26,0.352,0
Tanzania,TZA,,,2020-06-27,0.352,0
Tanzania,TZA,,,2020-06-28,0.352,0
Tanzania,TZA,,,2020-06-29,0.352,0
Tanzania,TZA,,,2020-06-30,0.352,0
Tanzania,TZA,,,2020-07-01,0.352,0
Tanzania,TZA,,,2020-07-02,0.352,0
Tanzania,TZA,,,2020-07-03,0.352,0
Tanzania,TZA,,,2020-07-04,0.352,0
Tanzania,TZA,,,2020-07-05,0.352,0
Tanzania,TZA,,,2020-07-06,0.352,0
Tanzania,TZA,,,2020-07-07,0.352,0
Tanzania,TZA,,,2020-07-08,0.352,0
Tanzania,TZA,,,2020-07-09,0.352,0
Tanzania,TZA,,,2020-07-10,0.352,0
Tanzania,TZA,,,2020-07-11,0.352,0
Tanzania,TZA,,,2020-07-12,0.352,0
Tanzania,TZA,,,2020-07-13,0.352,0
Tanzania,TZA,,,2020-07-14,0.352,0
Tanzania,TZA,,,2020-07-15,0.352,0
Tanzania,TZA,,,2020-07-16,0.352,0
Tanzania,TZA,,,2020-07-17,0.352,0
Tanzania,TZA,,,2020-07-18,0.352,0
Tanzania,TZA,,,2020-07-19,0.352,0
Tanzania,TZA,,,2020-07-20,0.352,0
Tanzania,TZA,,,2020-07-21,0.352,0
Tanzania,TZA,,,2020-07-22,0.352,0
Tanzania,TZA,,,2020-07-23,0.352,0
Tanzania,TZA,,,2020-07-24,0.352,0
Tanzania,TZA,,,2020-07-25,0.352,0
Tanzania,TZA,,,2020-07-26,0.352,0
Tanzania,TZA,,,2020-07-27,0.352,0
Tanzania,TZA,,,2020-07-28,0.352,0
Tanzania,TZA,,,2020-07-29,0.352,0
Tanzania,TZA,,,2020-07-30,0.352,0
Tanzania,TZA,,,2020-07-31,0.352,0
Tanzania,TZA,,,2020-08-01,0.352,0
Tanzania,TZA,,,2020-08-02,0.352,0
Tanzania,TZA,,,2020-08-03,0.352,0
Tanzania,TZA,,,2020-08-04,0.352,0
Tanzania,TZA,,,2020-08-05,0.352,0
Tanzania,TZA,,,2020-08-06,0.352,0
Tanzania,TZA,,,2020-08-07,0.352,0
Tanzania,TZA,,,2020-08-08,0.352,0
Tanzania,TZA,,,2020-08-09,0.352,0
Tanzania,TZA,,,2020-08-10,0.352,0
Tanzania,TZA,,,2020-08-11,0.352,0
Tanzania,TZA,,,2020-08-12,0.352,0
Tanzania,TZA,,,2020-08-13,0.352,0
Tanzania,TZA,,,2020-08-14,0.352,0
Tanzania,TZA,,,2020-08-15,0.352,0
Tanzania,TZA,,,2020-08-16,0.352,0
Tanzania,TZA,,,2020-08-17,0.352,0
Tanzania,TZA,,,2020-08-18,0.352,0
Tanzania,TZA,,,2020-08-19,0.352,0
Tanzania,TZA,,,2020-08-20,0.352,0
Tanzania,TZA,,,2020-08-21,0.352,0
Tanzania,TZA,,,2020-08-22,0.352,0
Tanzania,TZA,,,2020-08-23,0.352,0
Tanzania,TZA,,,2020-08-24,0.352,0
Tanzania,TZA,,,2020-08-25,0.352,0
Tanzania,TZA,,,2020-08-26,0.352,0
Tanzania,TZA,,,2020-08-27,0.352,0
Tanzania,TZA,,,2020-08-28,0.352,0
Tanzania,TZA,,,2020-08-29,0.352,0
Tanzania,TZA,,,2020-08-30,0.352,0
Tanzania,TZA,,,2020-08-31,0.352,0
Tanzania,TZA,,,2020-09-01,0.352,0
Tanzania,TZA,,,2020-09-02,0.352,0
Tanzania,TZA,,,2020-09-03,0.352,0
Tanzania,TZA,,,2020-09-04,0.352,0
Tanzania,TZA,,,2020-09-05,0.352,0
Tanzania,TZA,,,2020-09-06,0.352,0
Tanzania,TZA,,,2020-09-07,0.352,0
Tanzania,TZA,,,2020-09-08,0.352,0
Tanzania,TZA,,,2020-09-09,0.352,0
Tanzania,TZA,,,2020-09-10,0.352,0
Tanzania,TZA,,,2020-09-11,0.352,0
Tanzania,TZA,,,2020-09-12,0.352,0
Tanzania,TZA,,,2020-09-13,0.352,0
Tanzania,TZA,,,2020-09-14,0.352,0
Tanzania,TZA,,,2020-09-15,0.352,0
Tanzania,TZA,,,2020-09-16,0.352,0
Tanzania,TZA,,,2020-09-17,0.352,0
Tanzania,TZA,,,2020-09-18,0.352,0
Tanzania,TZA,,,2020-09-19,0.352,0
Tanzania,TZA,,,2020-09-20,0.352,0
