Entity,Code,Date,"Daily new confirmed cases of COVID-19 per million people (rolling 3-day average, right-aligned)"
Brunei,BRN,"Apr 8, 2020",0
Brunei,BRN,"Apr 9, 2020",0
Brunei,BRN,"Apr 10, 2020",0
Brunei,BRN,"Apr 11, 2020",0.762
Brunei,BRN,"Apr 12, 2020",0.762
Brunei,BRN,"Apr 13, 2020",0.762
Brunei,BRN,"Apr 14, 2020",0
Brunei,BRN,"Apr 15, 2020",0
Brunei,BRN,"Apr 16, 2020",0
Brunei,BRN,"Apr 17, 2020",0
Brunei,BRN,"Apr 18, 2020",0
Brunei,BRN,"Apr 19, 2020",0.762
Brunei,BRN,"Apr 20, 2020",1.524
Brunei,BRN,"Apr 21, 2020",1.524
Brunei,BRN,"Apr 22, 2020",0.762
Brunei,BRN,"Apr 23, 2020",0
Brunei,BRN,"Apr 24, 2020",0
Brunei,BRN,"Apr 25, 2020",0
Brunei,BRN,"Apr 26, 2020",0
Brunei,BRN,"Apr 27, 2020",0
Brunei,BRN,"Apr 28, 2020",0
Brunei,BRN,"Apr 29, 2020",0
Brunei,BRN,"Apr 30, 2020",0
Brunei,BRN,"May 1, 2020",0
Brunei,BRN,"May 2, 2020",0
Brunei,BRN,"May 3, 2020",0
Brunei,BRN,"May 4, 2020",0
Brunei,BRN,"May 5, 2020",0
Brunei,BRN,"May 6, 2020",0
Brunei,BRN,"May 7, 2020",0.762
Brunei,BRN,"May 8, 2020",2.286
Brunei,BRN,"May 9, 2020",2.286
Brunei,BRN,"May 10, 2020",1.524
Brunei,BRN,"May 11, 2020",0
Brunei,BRN,"May 12, 2020",0
Brunei,BRN,"May 13, 2020",0
Brunei,BRN,"May 14, 2020",0
Brunei,BRN,"May 15, 2020",0
Brunei,BRN,"May 16, 2020",0
Brunei,BRN,"May 17, 2020",0
Brunei,BRN,"May 18, 2020",0
Brunei,BRN,"May 19, 2020",0
Brunei,BRN,"May 20, 2020",0
Brunei,BRN,"May 21, 2020",0
Brunei,BRN,"May 22, 2020",0
Brunei,BRN,"May 23, 2020",0
Brunei,BRN,"May 24, 2020",0
Brunei,BRN,"May 25, 2020",0
Brunei,BRN,"May 26, 2020",0
Brunei,BRN,"May 27, 2020",0
Brunei,BRN,"May 28, 2020",0
Brunei,BRN,"May 29, 2020",0
Brunei,BRN,"May 30, 2020",0
Brunei,BRN,"May 31, 2020",0
Brunei,BRN,"Jun 1, 2020",0
Brunei,BRN,"Jun 2, 2020",0
Brunei,BRN,"Jun 3, 2020",0
Brunei,BRN,"Jun 4, 2020",0
Brunei,BRN,"Jun 5, 2020",0
Brunei,BRN,"Jun 6, 2020",0
Brunei,BRN,"Jun 7, 2020",0
Brunei,BRN,"Jun 8, 2020",0
Brunei,BRN,"Jun 9, 2020",0
Brunei,BRN,"Jun 10, 2020",0
Brunei,BRN,"Jun 11, 2020",0
Brunei,BRN,"Jun 12, 2020",0
Brunei,BRN,"Jun 13, 2020",0
Brunei,BRN,"Jun 14, 2020",0
Brunei,BRN,"Jun 15, 2020",0
Brunei,BRN,"Jun 16, 2020",0
Brunei,BRN,"Jun 17, 2020",0
Brunei,BRN,"Jun 18, 2020",0
Brunei,BRN,"Jun 19, 2020",0
Brunei,BRN,"Jun 20, 2020",0
Brunei,BRN,"Jun 21, 2020",0
Brunei,BRN,"Jun 22, 2020",0
Brunei,BRN,"Jun 23, 2020",0
Brunei,BRN,"Jun 24, 2020",0
Brunei,BRN,"Jun 25, 2020",0
Brunei,BRN,"Jun 26, 2020",0
Brunei,BRN,"Jun 27, 2020",0
Brunei,BRN,"Jun 28, 2020",0
Brunei,BRN,"Jun 29, 2020",0
Brunei,BRN,"Jun 30, 2020",0
Brunei,BRN,"Jul 1, 2020",0
Brunei,BRN,"Jul 2, 2020",0
Brunei,BRN,"Jul 3, 2020",0
Brunei,BRN,"Jul 4, 2020",0
Bulgaria,BGR,"Mar 8, 2020",0.288
Bulgaria,BGR,"Mar 9, 2020",0.288
Bulgaria,BGR,"Mar 10, 2020",0.288
Bulgaria,BGR,"Mar 11, 2020",0.288
Bulgaria,BGR,"Mar 12, 2020",0.432
Bulgaria,BGR,"Mar 13, 2020",1.3675
Bulgaria,BGR,"Mar 14, 2020",1.29533
Bulgaria,BGR,"Mar 15, 2020",1.631
Bulgaria,BGR,"Mar 16, 2020",1.343
Bulgaria,BGR,"Mar 17, 2020",1.487
Bulgaria,BGR,"Mar 18, 2020",1.91867
Bulgaria,BGR,"Mar 19, 2020",1.96667
Bulgaria,BGR,"Mar 20, 2020",2.06267
Bulgaria,BGR,"Mar 21, 2020",2.20667
Bulgaria,BGR,"Mar 22, 2020",3.406
Bulgaria,BGR,"Mar 23, 2020",3.83767
Bulgaria,BGR,"Mar 24, 2020",3.55
Bulgaria,BGR,"Mar 25, 2020",2.73433
Bulgaria,BGR,"Mar 26, 2020",2.73433
Bulgaria,BGR,"Mar 27, 2020",3.022
Bulgaria,BGR,"Mar 28, 2020",3.502
Bulgaria,BGR,"Mar 29, 2020",4.26967
Bulgaria,BGR,"Mar 30, 2020",3.934
Bulgaria,BGR,"Mar 31, 2020",3.16633
Bulgaria,BGR,"Apr 1, 2020",3.26233
Bulgaria,BGR,"Apr 2, 2020",3.646
Bulgaria,BGR,"Apr 3, 2020",4.70133
Bulgaria,BGR,"Apr 4, 2020",4.12567
Bulgaria,BGR,"Apr 5, 2020",3.886
Bulgaria,BGR,"Apr 6, 2020",3.55033
Bulgaria,BGR,"Apr 7, 2020",3.07067
Bulgaria,BGR,"Apr 8, 2020",3.55033
Bulgaria,BGR,"Apr 9, 2020",2.97467
Bulgaria,BGR,"Apr 10, 2020",3.598
Bulgaria,BGR,"Apr 11, 2020",2.78233
Bulgaria,BGR,"Apr 12, 2020",3.262
Bulgaria,BGR,"Apr 13, 2020",2.44667
Bulgaria,BGR,"Apr 14, 2020",2.39867
Bulgaria,BGR,"Apr 15, 2020",2.49467
Bulgaria,BGR,"Apr 16, 2020",3.454
Bulgaria,BGR,"Apr 17, 2020",5.517
Bulgaria,BGR,"Apr 18, 2020",6.38033
Bulgaria,BGR,"Apr 19, 2020",6.28433
Bulgaria,BGR,"Apr 20, 2020",5.51667
Bulgaria,BGR,"Apr 21, 2020",3.98167
Bulgaria,BGR,"Apr 22, 2020",4.65333
Bulgaria,BGR,"Apr 23, 2020",5.229
Bulgaria,BGR,"Apr 24, 2020",8.05933
Bulgaria,BGR,"Apr 25, 2020",10.218
Bulgaria,BGR,"Apr 26, 2020",10.69767
Bulgaria,BGR,"Apr 27, 2020",9.73833
Bulgaria,BGR,"Apr 28, 2020",8.39533
Bulgaria,BGR,"Apr 29, 2020",7.292
Bulgaria,BGR,"Apr 30, 2020",7.052
Bulgaria,BGR,"May 1, 2020",6.86
Bulgaria,BGR,"May 2, 2020",9.06667
Bulgaria,BGR,"May 3, 2020",7.052
Bulgaria,BGR,"May 4, 2020",5.373
Bulgaria,BGR,"May 5, 2020",3.07033
Bulgaria,BGR,"May 6, 2020",4.55733
Bulgaria,BGR,"May 7, 2020",7.67567
Bulgaria,BGR,"May 8, 2020",8.49133
Bulgaria,BGR,"May 9, 2020",10.65
Bulgaria,BGR,"May 10, 2020",8.491
Bulgaria,BGR,"May 11, 2020",6.524
Bulgaria,BGR,"May 12, 2020",3.78967
Bulgaria,BGR,"May 13, 2020",3.262
Bulgaria,BGR,"May 14, 2020",4.989
Bulgaria,BGR,"May 15, 2020",5.27667
Bulgaria,BGR,"May 16, 2020",5.51667
Bulgaria,BGR,"May 17, 2020",6.812
Bulgaria,BGR,"May 18, 2020",6.47633
Bulgaria,BGR,"May 19, 2020",5.80467
Bulgaria,BGR,"May 20, 2020",3.88567
Bulgaria,BGR,"May 21, 2020",4.60533
Bulgaria,BGR,"May 22, 2020",5.421
Bulgaria,BGR,"May 23, 2020",5.565
Bulgaria,BGR,"May 24, 2020",3.694
Bulgaria,BGR,"May 25, 2020",2.92633
Bulgaria,BGR,"May 26, 2020",1.19933
Bulgaria,BGR,"May 27, 2020",2.49467
Bulgaria,BGR,"May 28, 2020",1.29533
Bulgaria,BGR,"May 29, 2020",2.49467
Bulgaria,BGR,"May 30, 2020",1.871
Bulgaria,BGR,"May 31, 2020",2.54267
Bulgaria,BGR,"Jun 1, 2020",1.34333
Bulgaria,BGR,"Jun 2, 2020",0.67167
Bulgaria,BGR,"Jun 3, 2020",1.19933
Bulgaria,BGR,"Jun 4, 2020",3.454
Bulgaria,BGR,"Jun 5, 2020",3.454
Bulgaria,BGR,"Jun 6, 2020",6.23633
Bulgaria,BGR,"Jun 7, 2020",6.04433
Bulgaria,BGR,"Jun 8, 2020",6.812
Bulgaria,BGR,"Jun 9, 2020",6.812
Bulgaria,BGR,"Jun 10, 2020",8.539
Bulgaria,BGR,"Jun 11, 2020",7.77133
Bulgaria,BGR,"Jun 12, 2020",13.24033
Bulgaria,BGR,"Jun 13, 2020",14.48767
Bulgaria,BGR,"Jun 14, 2020",18.08567
Bulgaria,BGR,"Jun 15, 2020",9.78633
Bulgaria,BGR,"Jun 16, 2020",7.196
Bulgaria,BGR,"Jun 17, 2020",8.971
Bulgaria,BGR,"Jun 18, 2020",12.08933
Bulgaria,BGR,"Jun 19, 2020",15.975
Bulgaria,BGR,"Jun 20, 2020",14.48767
Bulgaria,BGR,"Jun 21, 2020",15.83067
Bulgaria,BGR,"Jun 22, 2020",11.08133
Bulgaria,BGR,"Jun 23, 2020",10.98533
Bulgaria,BGR,"Jun 24, 2020",11.609
Bulgaria,BGR,"Jun 25, 2020",16.16633
Bulgaria,BGR,"Jun 26, 2020",20.34
Bulgaria,BGR,"Jun 27, 2020",19.14067
Bulgaria,BGR,"Jun 28, 2020",18.37333
Bulgaria,BGR,"Jun 29, 2020",13.57633
Bulgaria,BGR,"Jun 30, 2020",15.25533
Bulgaria,BGR,"Jul 1, 2020",17.462
Bulgaria,BGR,"Jul 2, 2020",22.211
Bulgaria,BGR,"Jul 3, 2020",23.21867
Bulgaria,BGR,"Jul 4, 2020",24.37
Burkina Faso,BFA,"Mar 11, 2020",0.096
Burkina Faso,BFA,"Mar 12, 2020",0.048
Burkina Faso,BFA,"Mar 13, 2020",0.048
Burkina Faso,BFA,"Mar 14, 2020",0
Burkina Faso,BFA,"Mar 15, 2020",0.048
Burkina Faso,BFA,"Mar 16, 2020",0.024
Burkina Faso,BFA,"Mar 17, 2020",0.287
Burkina Faso,BFA,"Mar 18, 2020",0.271
Burkina Faso,BFA,"Mar 19, 2020",0.36667
Burkina Faso,BFA,"Mar 20, 2020",0.20733
Burkina Faso,BFA,"Mar 21, 2020",0.319
Burkina Faso,BFA,"Mar 22, 2020",0.606
Burkina Faso,BFA,"Mar 23, 2020",0.49433
Burkina Faso,BFA,"Mar 24, 2020",0.558
Burkina Faso,BFA,"Mar 25, 2020",0.558
Burkina Faso,BFA,"Mar 26, 2020",0.79733
Burkina Faso,BFA,"Mar 27, 2020",1.13233
Burkina Faso,BFA,"Mar 28, 2020",0.74967
Burkina Faso,BFA,"Mar 29, 2020",1.05267
Burkina Faso,BFA,"Mar 30, 2020",0.54233
Burkina Faso,BFA,"Mar 31, 2020",1.212
Burkina Faso,BFA,"Apr 1, 2020",1.05233
Burkina Faso,BFA,"Apr 2, 2020",1.29167
Burkina Faso,BFA,"Apr 3, 2020",1.05267
Burkina Faso,BFA,"Apr 4, 2020",0.67
Burkina Faso,BFA,"Apr 5, 2020",0.654
Burkina Faso,BFA,"Apr 6, 2020",0.909
Burkina Faso,BFA,"Apr 7, 2020",1.212
Burkina Faso,BFA,"Apr 8, 2020",1.30767
Burkina Faso,BFA,"Apr 9, 2020",1.10033
Burkina Faso,BFA,"Apr 10, 2020",1.25967
Burkina Faso,BFA,"Apr 11, 2020",1.02033
Burkina Faso,BFA,"Apr 12, 2020",1.116
Burkina Faso,BFA,"Apr 13, 2020",0.861
Burkina Faso,BFA,"Apr 14, 2020",1.06833
Burkina Faso,BFA,"Apr 15, 2020",0.70167
Burkina Faso,BFA,"Apr 16, 2020",0.71767
Burkina Faso,BFA,"Apr 17, 2020",0.44667
Burkina Faso,BFA,"Apr 18, 2020",0.46267
Burkina Faso,BFA,"Apr 19, 2020",0.367
Burkina Faso,BFA,"Apr 20, 2020",0.52633
Burkina Faso,BFA,"Apr 21, 2020",0.38267
Burkina Faso,BFA,"Apr 22, 2020",0.558
Burkina Faso,BFA,"Apr 23, 2020",0.52633
Burkina Faso,BFA,"Apr 24, 2020",0.55833
Burkina Faso,BFA,"Apr 25, 2020",0.41467
Burkina Faso,BFA,"Apr 26, 2020",0.319
Burkina Faso,BFA,"Apr 27, 2020",0.25533
Burkina Faso,BFA,"Apr 28, 2020",0.144
Burkina Faso,BFA,"Apr 29, 2020",0.144
Burkina Faso,BFA,"Apr 30, 2020",0.144
Burkina Faso,BFA,"May 1, 2020",0.15967
Burkina Faso,BFA,"May 2, 2020",0.17533
Burkina Faso,BFA,"May 3, 2020",0.17533
Burkina Faso,BFA,"May 4, 2020",0.271
Burkina Faso,BFA,"May 5, 2020",0.36667
Burkina Faso,BFA,"May 6, 2020",0.57367
Burkina Faso,BFA,"May 7, 2020",1.068
Burkina Faso,BFA,"May 8, 2020",1.02033
Burkina Faso,BFA,"May 9, 2020",0.893
Burkina Faso,BFA,"May 10, 2020",0.303
Burkina Faso,BFA,"May 11, 2020",0.23933
Burkina Faso,BFA,"May 12, 2020",0.25533
Burkina Faso,BFA,"May 13, 2020",0.28733
Burkina Faso,BFA,"May 14, 2020",0.351
Burkina Faso,BFA,"May 15, 2020",0.20733
Burkina Faso,BFA,"May 16, 2020",0.25533
Burkina Faso,BFA,"May 17, 2020",0.14367
Burkina Faso,BFA,"May 18, 2020",0.367
Burkina Faso,BFA,"May 19, 2020",0.22333
Burkina Faso,BFA,"May 20, 2020",0.38267
Burkina Faso,BFA,"May 21, 2020",0.20733
Burkina Faso,BFA,"May 22, 2020",0.25533
Burkina Faso,BFA,"May 23, 2020",0.128
Burkina Faso,BFA,"May 24, 2020",0.08
Burkina Faso,BFA,"May 25, 2020",0.319
Burkina Faso,BFA,"May 26, 2020",0.43067
Burkina Faso,BFA,"May 27, 2020",0.49433
Burkina Faso,BFA,"May 28, 2020",0.20733
Burkina Faso,BFA,"May 29, 2020",0.09567
Burkina Faso,BFA,"May 30, 2020",0.032
Burkina Faso,BFA,"May 31, 2020",0.12767
Burkina Faso,BFA,"Jun 1, 2020",0.54233
Burkina Faso,BFA,"Jun 2, 2020",0.54233
Burkina Faso,BFA,"Jun 3, 2020",0.47867
Burkina Faso,BFA,"Jun 4, 2020",0.048
Burkina Faso,BFA,"Jun 5, 2020",0.064
Burkina Faso,BFA,"Jun 6, 2020",0.08
Burkina Faso,BFA,"Jun 7, 2020",0.064
Burkina Faso,BFA,"Jun 8, 2020",0.064
Burkina Faso,BFA,"Jun 9, 2020",0.032
Burkina Faso,BFA,"Jun 10, 2020",0.048
Burkina Faso,BFA,"Jun 11, 2020",0.032
Burkina Faso,BFA,"Jun 12, 2020",0.032
Burkina Faso,BFA,"Jun 13, 2020",0.016
Burkina Faso,BFA,"Jun 14, 2020",0.048
Burkina Faso,BFA,"Jun 15, 2020",0.032
Burkina Faso,BFA,"Jun 16, 2020",0.032
Burkina Faso,BFA,"Jun 17, 2020",0.016
Burkina Faso,BFA,"Jun 18, 2020",0.07967
Burkina Faso,BFA,"Jun 19, 2020",0.07967
Burkina Faso,BFA,"Jun 20, 2020",0.07967
Burkina Faso,BFA,"Jun 21, 2020",0.048
Burkina Faso,BFA,"Jun 22, 2020",0.064
Burkina Faso,BFA,"Jun 23, 2020",0.11167
Burkina Faso,BFA,"Jun 24, 2020",0.271
Burkina Faso,BFA,"Jun 25, 2020",0.49433
Burkina Faso,BFA,"Jun 26, 2020",0.54233
Burkina Faso,BFA,"Jun 27, 2020",0.351
Burkina Faso,BFA,"Jun 28, 2020",0.11167
Burkina Faso,BFA,"Jun 29, 2020",0.287
Burkina Faso,BFA,"Jun 30, 2020",0.287
Burkina Faso,BFA,"Jul 1, 2020",0.335
Burkina Faso,BFA,"Jul 2, 2020",0.048
Burkina Faso,BFA,"Jul 3, 2020",0.335
Burkina Faso,BFA,"Jul 4, 2020",0.39867
Burundi,BDI,"Apr 1, 2020",0.168
Burundi,BDI,"Apr 2, 2020",0.084
Burundi,BDI,"Apr 3, 2020",0.084
Burundi,BDI,"Apr 4, 2020",0.028
Burundi,BDI,"Apr 5, 2020",0.028
Burundi,BDI,"Apr 6, 2020",0
Burundi,BDI,"Apr 7, 2020",0
Burundi,BDI,"Apr 8, 2020",0
Burundi,BDI,"Apr 9, 2020",0
Burundi,BDI,"Apr 10, 2020",0
Burundi,BDI,"Apr 11, 2020",0
Burundi,BDI,"Apr 12, 2020",0.056
Burundi,BDI,"Apr 13, 2020",0.056
Burundi,BDI,"Apr 14, 2020",0.056
Burundi,BDI,"Apr 15, 2020",0
Burundi,BDI,"Apr 16, 2020",0
Burundi,BDI,"Apr 17, 2020",0
Burundi,BDI,"Apr 18, 2020",0.028
Burundi,BDI,"Apr 19, 2020",0.028
Burundi,BDI,"Apr 20, 2020",0.028
Burundi,BDI,"Apr 21, 2020",0
Burundi,BDI,"Apr 22, 2020",0
Burundi,BDI,"Apr 23, 2020",0.14
Burundi,BDI,"Apr 24, 2020",0.14
Burundi,BDI,"Apr 25, 2020",0.168
Burundi,BDI,"Apr 26, 2020",0.112
Burundi,BDI,"Apr 27, 2020",0.112
Burundi,BDI,"Apr 28, 2020",0.084
Burundi,BDI,"Apr 29, 2020",0
Burundi,BDI,"Apr 30, 2020",0
Burundi,BDI,"May 1, 2020",0
Burundi,BDI,"May 2, 2020",0
Burundi,BDI,"May 3, 2020",0.112
Burundi,BDI,"May 4, 2020",0.112
Burundi,BDI,"May 5, 2020",0.112
Burundi,BDI,"May 6, 2020",0
Burundi,BDI,"May 7, 2020",0
Burundi,BDI,"May 8, 2020",0
Burundi,BDI,"May 9, 2020",0
Burundi,BDI,"May 10, 2020",0
Burundi,BDI,"May 11, 2020",0
Burundi,BDI,"May 12, 2020",0
Burundi,BDI,"May 13, 2020",0.22433
Burundi,BDI,"May 14, 2020",0.22433
Burundi,BDI,"May 15, 2020",0.22433
Burundi,BDI,"May 16, 2020",0
Burundi,BDI,"May 17, 2020",0
Burundi,BDI,"May 18, 2020",0.42033
Burundi,BDI,"May 19, 2020",0.42033
Burundi,BDI,"May 20, 2020",0.42033
Burundi,BDI,"May 21, 2020",0
Burundi,BDI,"May 22, 2020",0
Burundi,BDI,"May 23, 2020",0
Burundi,BDI,"May 24, 2020",0
Burundi,BDI,"May 25, 2020",0
Burundi,BDI,"May 26, 2020",0
Burundi,BDI,"May 27, 2020",0
Burundi,BDI,"May 28, 2020",0
Burundi,BDI,"May 29, 2020",0
Burundi,BDI,"May 30, 2020",0
Burundi,BDI,"May 31, 2020",0
Burundi,BDI,"Jun 1, 2020",0.58867
Burundi,BDI,"Jun 2, 2020",0.58867
Burundi,BDI,"Jun 3, 2020",0.58867
Burundi,BDI,"Jun 4, 2020",0
Burundi,BDI,"Jun 5, 2020",0
Burundi,BDI,"Jun 6, 2020",0
Burundi,BDI,"Jun 7, 2020",0.56067
Burundi,BDI,"Jun 8, 2020",0.56067
Burundi,BDI,"Jun 9, 2020",0.56067
Burundi,BDI,"Jun 10, 2020",0
Burundi,BDI,"Jun 11, 2020",0
Burundi,BDI,"Jun 12, 2020",0.30833
Burundi,BDI,"Jun 13, 2020",0.30833
Burundi,BDI,"Jun 14, 2020",0.30833
Burundi,BDI,"Jun 15, 2020",0
Burundi,BDI,"Jun 16, 2020",0.28033
Burundi,BDI,"Jun 17, 2020",0.28033
Burundi,BDI,"Jun 18, 2020",0.28033
Burundi,BDI,"Jun 19, 2020",0
Burundi,BDI,"Jun 20, 2020",0
Burundi,BDI,"Jun 21, 2020",1.12133
Burundi,BDI,"Jun 22, 2020",1.12133
Burundi,BDI,"Jun 23, 2020",1.12133
Burundi,BDI,"Jun 24, 2020",0
Burundi,BDI,"Jun 25, 2020",0
Burundi,BDI,"Jun 26, 2020",0
Burundi,BDI,"Jun 27, 2020",0
Burundi,BDI,"Jun 28, 2020",0
Burundi,BDI,"Jun 29, 2020",0.729
Burundi,BDI,"Jun 30, 2020",0.729
Burundi,BDI,"Jul 1, 2020",0.729
Burundi,BDI,"Jul 2, 2020",0
Burundi,BDI,"Jul 3, 2020",0
Burundi,BDI,"Jul 4, 2020",0.58867
Cambodia,KHM,"Dec 31, 2019",0
Cambodia,KHM,"Jan 1, 2020",0
Cambodia,KHM,"Jan 2, 2020",0
Cambodia,KHM,"Jan 3, 2020",0
Cambodia,KHM,"Jan 4, 2020",0
Cambodia,KHM,"Jan 5, 2020",0
Cambodia,KHM,"Jan 6, 2020",0
Cambodia,KHM,"Jan 7, 2020",0
Cambodia,KHM,"Jan 8, 2020",0
Cambodia,KHM,"Jan 9, 2020",0
Cambodia,KHM,"Jan 10, 2020",0
Cambodia,KHM,"Jan 11, 2020",0
Cambodia,KHM,"Jan 12, 2020",0
Cambodia,KHM,"Jan 13, 2020",0
Cambodia,KHM,"Jan 14, 2020",0
Cambodia,KHM,"Jan 15, 2020",0
Cambodia,KHM,"Jan 16, 2020",0
Cambodia,KHM,"Jan 17, 2020",0
Cambodia,KHM,"Jan 18, 2020",0
Cambodia,KHM,"Jan 19, 2020",0
Cambodia,KHM,"Jan 20, 2020",0
Cambodia,KHM,"Jan 21, 2020",0
Cambodia,KHM,"Jan 22, 2020",0
Cambodia,KHM,"Jan 23, 2020",0
Cambodia,KHM,"Jan 24, 2020",0
Cambodia,KHM,"Jan 25, 2020",0
Cambodia,KHM,"Jan 26, 2020",0
Cambodia,KHM,"Jan 27, 2020",0
Cambodia,KHM,"Jan 28, 2020",0.02
Cambodia,KHM,"Jan 29, 2020",0.02
Cambodia,KHM,"Jan 30, 2020",0.02
Cambodia,KHM,"Jan 31, 2020",0
Cambodia,KHM,"Feb 1, 2020",0
Cambodia,KHM,"Feb 2, 2020",0
Cambodia,KHM,"Feb 3, 2020",0
Cambodia,KHM,"Feb 4, 2020",0
Cambodia,KHM,"Feb 5, 2020",0
Cambodia,KHM,"Feb 6, 2020",0
Cambodia,KHM,"Feb 7, 2020",0
Cambodia,KHM,"Feb 8, 2020",0
Cambodia,KHM,"Feb 9, 2020",0
Cambodia,KHM,"Feb 10, 2020",0
Cambodia,KHM,"Feb 11, 2020",0
Cambodia,KHM,"Feb 12, 2020",0
Cambodia,KHM,"Feb 13, 2020",0
Cambodia,KHM,"Feb 14, 2020",0
Cambodia,KHM,"Feb 15, 2020",0
Cambodia,KHM,"Feb 16, 2020",0
Cambodia,KHM,"Feb 17, 2020",0
Cambodia,KHM,"Feb 18, 2020",0
Cambodia,KHM,"Feb 19, 2020",0
Cambodia,KHM,"Feb 20, 2020",0
Cambodia,KHM,"Feb 21, 2020",0
Cambodia,KHM,"Feb 22, 2020",0
Cambodia,KHM,"Feb 23, 2020",0
Cambodia,KHM,"Feb 24, 2020",0
Cambodia,KHM,"Feb 25, 2020",0
Cambodia,KHM,"Feb 26, 2020",0
Cambodia,KHM,"Feb 27, 2020",0
Cambodia,KHM,"Feb 28, 2020",0
Cambodia,KHM,"Feb 29, 2020",0
Cambodia,KHM,"Mar 1, 2020",0
Cambodia,KHM,"Mar 2, 2020",0
Cambodia,KHM,"Mar 3, 2020",0
Cambodia,KHM,"Mar 4, 2020",0
Cambodia,KHM,"Mar 8, 2020",0.06
Cambodia,KHM,"Mar 9, 2020",0.06
Cambodia,KHM,"Mar 10, 2020",0.06
Cambodia,KHM,"Mar 12, 2020",0.06
Cambodia,KHM,"Mar 13, 2020",0.09
Cambodia,KHM,"Mar 14, 2020",0.09
Cambodia,KHM,"Mar 15, 2020",0.12
Cambodia,KHM,"Mar 16, 2020",0.2095
Cambodia,KHM,"Mar 17, 2020",0.379
Cambodia,KHM,"Mar 18, 2020",0.339
Cambodia,KHM,"Mar 19, 2020",0.23933
Cambodia,KHM,"Mar 20, 2020",0
Cambodia,KHM,"Mar 21, 2020",0.45867
Cambodia,KHM,"Mar 22, 2020",0.53833
Cambodia,KHM,"Mar 23, 2020",1.236
Cambodia,KHM,"Mar 24, 2020",0.79733
Cambodia,KHM,"Mar 25, 2020",0.79733
Cambodia,KHM,"Mar 26, 2020",0.19933
Cambodia,KHM,"Mar 27, 2020",0.21933
Cambodia,KHM,"Mar 28, 2020",0.21933
Cambodia,KHM,"Mar 29, 2020",0.13967
Cambodia,KHM,"Mar 30, 2020",0.17933
Cambodia,KHM,"Mar 31, 2020",0.13967
Cambodia,KHM,"Apr 1, 2020",0.11967
Cambodia,KHM,"Apr 2, 2020",0.06
Cambodia,KHM,"Apr 3, 2020",0.09967
Cambodia,KHM,"Apr 4, 2020",0.09967
Cambodia,KHM,"Apr 5, 2020",0.07967
Cambodia,KHM,"Apr 6, 2020",0
Cambodia,KHM,"Apr 7, 2020",0.02
Cambodia,KHM,"Apr 8, 2020",0.06
Cambodia,KHM,"Apr 9, 2020",0.08
Cambodia,KHM,"Apr 10, 2020",0.08
Cambodia,KHM,"Apr 11, 2020",0.06
Cambodia,KHM,"Apr 12, 2020",0.08
Cambodia,KHM,"Apr 13, 2020",0.06
Cambodia,KHM,"Apr 14, 2020",0.04
Cambodia,KHM,"Apr 15, 2020",0
Cambodia,KHM,"Apr 16, 2020",0
Cambodia,KHM,"Apr 17, 2020",0
Cambodia,KHM,"Apr 18, 2020",0
Cambodia,KHM,"Apr 19, 2020",0
Cambodia,KHM,"Apr 20, 2020",0
Cambodia,KHM,"Apr 21, 2020",0
Cambodia,KHM,"Apr 22, 2020",0
Cambodia,KHM,"Apr 23, 2020",0
Cambodia,KHM,"Apr 24, 2020",0
Cambodia,KHM,"Apr 25, 2020",0
Cambodia,KHM,"Apr 26, 2020",0
Cambodia,KHM,"Apr 27, 2020",0
Cambodia,KHM,"Apr 28, 2020",0
Cambodia,KHM,"Apr 29, 2020",0
Cambodia,KHM,"Apr 30, 2020",0
Cambodia,KHM,"May 1, 2020",0
Cambodia,KHM,"May 2, 2020",0
Cambodia,KHM,"May 3, 2020",0
Cambodia,KHM,"May 4, 2020",0
Cambodia,KHM,"May 5, 2020",0
Cambodia,KHM,"May 6, 2020",0
Cambodia,KHM,"May 7, 2020",0
Cambodia,KHM,"May 8, 2020",0
Cambodia,KHM,"May 9, 2020",0
Cambodia,KHM,"May 10, 2020",0
Cambodia,KHM,"May 11, 2020",0
Cambodia,KHM,"May 12, 2020",0
Cambodia,KHM,"May 13, 2020",0
Cambodia,KHM,"May 14, 2020",0
Cambodia,KHM,"May 15, 2020",0
Cambodia,KHM,"May 16, 2020",0
Cambodia,KHM,"May 17, 2020",0
Cambodia,KHM,"May 18, 2020",0
Cambodia,KHM,"May 19, 2020",0
Cambodia,KHM,"May 20, 2020",0
Cambodia,KHM,"May 21, 2020",0
Cambodia,KHM,"May 22, 2020",0.02
Cambodia,KHM,"May 23, 2020",0.04
Cambodia,KHM,"May 24, 2020",0.04
Cambodia,KHM,"May 25, 2020",0.02
Cambodia,KHM,"May 26, 2020",0
Cambodia,KHM,"May 27, 2020",0
Cambodia,KHM,"May 28, 2020",0
Cambodia,KHM,"May 29, 2020",0
Cambodia,KHM,"May 30, 2020",0.02
Cambodia,KHM,"May 31, 2020",0.02
Cambodia,KHM,"Jun 1, 2020",0.02
Cambodia,KHM,"Jun 2, 2020",0
Cambodia,KHM,"Jun 3, 2020",0
Cambodia,KHM,"Jun 4, 2020",0
Cambodia,KHM,"Jun 5, 2020",0
Cambodia,KHM,"Jun 6, 2020",0
Cambodia,KHM,"Jun 7, 2020",0
Cambodia,KHM,"Jun 8, 2020",0.02
Cambodia,KHM,"Jun 9, 2020",0.02
