uf,nome_mun,quant
RS,ENTRE RIOS DO SUL,1
RS,ENTRE-IJUIS,1
RS,ERECHIM,6
RS,ERNESTINA,1
RS,ERVAL GRANDE,1
RS,ERVAL SECO,1
RS,ESMERALDA,1
RS,ESPUMOSO,1
RS,ESTACAO,1
RS,ESTANCIA VELHA,2
RS,ESTEIO,5
RS,ESTRELA,2
RS,ESTRELA VELHA,1
RS,EUGENIO DE CASTRO,1
RS,FAGUNDES VARELA,1
RS,FARROUPILHA,4
RS,FAXINAL DO SOTURNO,1
RS,FAZENDA VILANOVA,1
RS,FELIZ,1
RS,FONTOURA XAVIER,1
RS,FORMIGUEIRO,1
RS,FREDERICO WESTPHALEN,2
RS,GARIBALDI,2
RS,GENERAL CAMARA,1
RS,GETULIO VARGAS,1
RS,GIRUA,1
RS,GLORINHA,1
RS,GRAMADO,2
RS,GRAVATAI,16
RS,GUAIBA,6
RS,GUAPORE,1
RS,GUARANI DAS MISSOES,1
RS,HARMONIA,1
RS,HERVAL,1
RS,HORIZONTINA,1
RS,HUMAITA,1
RS,IBIACA,1
RS,IBIRAIARAS,1
RS,IBIRUBA,2
RS,IJUI,4
RS,IMBE,1
RS,INDEPENDENCIA,1
RS,IPE,1
RS,IPIRANGA DO SUL,1
RS,IRAI,1
RS,ITAARA,1
RS,ITACURUBI,1
RS,ITAQUI,2
RS,ITATIBA DO SUL,1
RS,IVORA,1
RS,IVOTI,1
RS,JABOTICABA,1
RS,JACUTINGA,1
RS,JAGUARAO,1
RS,JAGUARI,1
RS,JAQUIRANA,1
RS,JARI,1
RS,JOIA,1
RS,JULIO DE CASTILHOS,1
RS,LAGOA VERMELHA,2
RS,LAGOAO,1
RS,LAJEADO,5
RS,LAJEADO DO BUGRE,1
RS,LAVRAS DO SUL,1
RS,LINDOLFO COLLOR,1
RS,MACHADINHO,1
RS,MAMPITUBA,1
RS,MANOEL VIANA,1
RS,MAQUINE,1
RS,MARATA,1
RS,MARAU,2
RS,MARIANA PIMENTEL,1
RS,MARQUES DE SOUZA,1
RS,MATA,1
RS,MATO CASTELHANO,1
RS,MATO LEITAO,1
RS,MATO QUEIMADO,1
RS,MINAS DO LEAO,1
RS,MIRAGUAI,1
RS,MONTAURI,1
RS,MONTE BELO DO SUL,1
RS,MONTENEGRO,2
RS,MORRINHOS DO SUL,1
RS,MORRO REDONDO,1
RS,MORRO REUTER,1
RS,MOSTARDAS,1
RS,MUCUM,1
RS,MUITOS CAPOES,1
RS,NAO-ME-TOQUE,1
RS,NICOLAU VERGUEIRO,1
RS,NONOAI,1
RS,NOVA ARACA,1
RS,NOVA BASSANO,1
RS,NOVA BRESCIA,1
RS,NOVA HARTZ,1
RS,NOVA PADUA,1
RS,NOVA PALMA,1
RS,NOVA PETROPOLIS,1
RS,NOVA PRATA,1
RS,NOVA ROMA DO SUL,1
RS,NOVA SANTA RITA,2
RS,NOVO BARREIRO,1
RS,NOVO CABRAIS,1
RS,NOVO HAMBURGO,19
RS,NOVO MACHADO,1
RS,NOVO TIRADENTES,1
RS,NOVO XINGU,1
RS,OSORIO,3
RS,PAIM FILHO,1
RS,PALMARES DO SUL,1
RS,PALMEIRA DAS MISSOES,3
RS,PALMITINHO,1
RS,PANAMBI,2
RS,PANTANO GRANDE,1
RS,PARAI,1
RS,PARAISO DO SUL,1
RS,PARECI NOVO,1
RS,PAROBE,2
RS,PASSA SETE,1
RS,PASSO DO SOBRADO,1
RS,PASSO FUNDO,13
RS,PAVERAMA,1
RS,PEDRO OSORIO,1
RS,PEJUCARA,1
RS,PELOTAS,16
RS,PICADA CAFE,1
RS,PINHAL,1
RS,PINHAL GRANDE,1
RS,PINHEIRINHO DO VALE,1
RS,PINTO BANDEIRA,1
RS,PIRAPO,1
RS,PIRATINI,1
RS,PLANALTO,1
RS,POCO DAS ANTAS,1
RS,PONTAO,1
RS,PORTAO,2
RS,PORTO ALEGRE,87
RS,PORTO LUCENA,1
RS,POUSO NOVO,1
RS,PRESIDENTE LUCENA,1
RS,PROGRESSO,1
RS,QUARAI,1
RS,QUEVEDOS,1
RS,REDENTORA,1
RS,RESTINGA SECA,1
RS,RIO GRANDE,7
RS,RIO PARDO,2
RS,RIOZINHO,1
RS,ROCA SALES,1
RS,ROLANTE,1
RS,RONDINHA,1
RS,ROQUE GONZALES,1
RS,ROSARIO DO SUL,3
RS,SAGRADA FAMILIA,1
RS,SALDANHA MARINHO,1
RS,SALTO DO JACUI,1
RS,SALVADOR DAS MISSOES,1
RS,SALVADOR DO SUL,1
RS,SANANDUVA,1
RS,SANTA BARBARA DO SUL,1
RS,SANTA CLARA DO SUL,1
RS,SANTA CRUZ DO SUL,7
RS,SANTA MARGARIDA DO SUL,1
RS,SANTA MARIA,13
RS,SANTA MARIA DO HERVAL,1
RS,SANTA ROSA,5
RS,SANTA TEREZA,1
RS,SANTA VITORIA DO PALMAR,1
RS,SANTANA DA BOA VISTA,1
RS,SANTANA DO LIVRAMENTO,3
RS,SANTIAGO,3
RS,SANTO ANGELO,5
RS,SANTO ANTONIO DA PATRULHA,1
RS,SANTO ANTONIO DAS MISSOES,1
RS,SANTO ANTONIO DO PLANALTO,1
RS,SANTO AUGUSTO,1
RS,SANTO CRISTO,1
RS,SANTO EXPEDITO DO SUL,1
RS,SAO BORJA,4
RS,SAO DOMINGOS DO SUL,1
RS,SAO FRANCISCO DE ASSIS,1
RS,SAO FRANCISCO DE PAULA,1
RS,SAO GABRIEL,3
RS,SAO JERONIMO,1
RS,SAO JOAO DA URTIGA,1
RS,SAO JOAO DO POLESINE,1
RS,SAO JOSE DO HORTENCIO,1
RS,SAO JOSE DO INHACORA,1
RS,SAO JOSE DO NORTE,1
RS,SAO JOSE DO OURO,1
RS,SAO JOSE DO SUL,1
RS,SAO JOSE DOS AUSENTES,1
RS,SAO LEOPOLDO,14
RS,SAO LOURENCO DO SUL,2
RS,SAO LUIZ GONZAGA,2
RS,SAO MARCOS,1
RS,SAO MARTINHO,1
RS,SAO MARTINHO DA SERRA,1
RS,SAO MIGUEL DAS MISSOES,1
RS,SAO PEDRO DA SERRA,1
RS,SAO PEDRO DO BUTIA,1
RS,SAO PEDRO DO SUL,1
RS,SAO SEBASTIAO DO CAI,1
RS,SAO SEPE,1
RS,SAO VALENTIM,1
RS,SAO VICENTE DO SUL,1
RS,SAPIRANGA,4
RS,SAPUCAIA DO SUL,5
RS,SARANDI,1
RS,SEBERI,1
RS,SEDE NOVA,1
RS,SENTINELA DO SUL,1
RS,SERAFINA CORREA,1
RS,SERTAO,1
RS,SINIMBU,1
RS,SOBRADINHO,1
RS,SOLEDADE,2
RS,TABAI,1
RS,TAPEJARA,1
RS,TAPERA,1
RS,TAPES,1
RS,TAQUARA,2
RS,TAQUARI,2
RS,TAVARES,1
RS,TENENTE PORTELA,1
RS,TERRA DE AREIA,1
RS,TEUTONIA,2
RS,TIO HUGO,1
RS,TOROPI,1
RS,TORRES,2
RS,TRAMANDAI,3
RS,TRES ARROIOS,1
RS,TRES CACHOEIRAS,1
RS,TRES COROAS,1
RS,TRES PALMEIRAS,1
RS,TRES PASSOS,2
RS,TRINDADE DO SUL,1
RS,TRIUNFO,1
RS,TUPANCIRETA,1
RS,TUPANDI,1
RS,TUPARENDI,1
RS,UNISTALDA,1
RS,URUGUAIANA,6
RS,VACARIA,4
RS,VALE DO SOL,1
RS,VALE REAL,1
RS,VENANCIO AIRES,4
RS,VERA CRUZ,1
RS,VERANOPOLIS,1
RS,VIADUTOS,1
RS,VIAMAO,9
RS,VICENTE DUTRA,1
RS,VICTOR GRAEFF,1
RS,VILA LANGARO,1
RS,VILA MARIA,1
RS,VILA NOVA DO SUL,1
RS,VISTA ALEGRE,1
RS,VISTA GAUCHA,1
RS,VITORIA DAS MISSOES,1
RS,WESTFALIA,1
RS,XANGRI-LA,1
SC,ABELARDO LUZ,1
SC,AGROLANDIA,1
SC,AGRONOMICA,1
SC,AGUA DOCE,1
SC,AGUAS DE CHAPECO,1
SC,AGUAS MORNAS,1
SC,ALFREDO WAGNER,1
SC,ALTO BELA VISTA,1
SC,ANCHIETA,1
SC,ANGELINA,1
SC,ANITA GARIBALDI,1
SC,ANITAPOLIS,1
SC,ANTONIO CARLOS,1
SC,APIUNA,1
SC,ARABUTA,1
SC,ARAQUARI,1
SC,ARARANGUA,4
SC,ARMAZEM,1
SC,ARROIO TRINTA,1
SC,ARVOREDO,1
SC,ASCURRA,1
SC,ATALANTA,1
SC,AURORA,1
SC,BALNEARIO ARROIO DO SILVA,1
SC,BALNEARIO BARRA DO SUL,1
SC,BALNEARIO CAMBORIU,11
SC,BALNEARIO GAIVOTA,1
SC,BALNEARIO PICARRAS,1
SC,BALNEARIO RINCAO,1
SC,BANDEIRANTE,1
SC,BARRA VELHA,2
SC,BELA VISTA DO TOLDO,1
SC,BENEDITO NOVO,1
SC,BIGUACU,3
SC,BLUMENAU,22
SC,BOCAINA DO SUL,1
SC,BOM JARDIM DA SERRA,1
SC,BOM JESUS,1
SC,BOM JESUS DO OESTE,1
SC,BOM RETIRO,1
SC,BOMBINHAS,1
SC,BOTUVERA,1
SC,BRACO DO NORTE,2
SC,BRACO DO TROMBUDO,1
SC,BRUNOPOLIS,1
SC,BRUSQUE,7
SC,CACADOR,5
SC,CAIBI,1
SC,CAMBORIU,4
SC,CAMPO ALEGRE,1
SC,CAMPO BELO DO SUL,1
SC,CAMPO ERE,1
SC,CAMPOS NOVOS,2
SC,CANOINHAS,4
SC,CAPAO ALTO,1
SC,CAPINZAL,1
SC,CAPIVARI DE BAIXO,1
SC,CATANDUVAS,1
SC,CAXAMBU DO SUL,1
SC,CELSO RAMOS,1
SC,CERRO NEGRO,1
SC,CHAPADAO DO LAGEADO,1
SC,CHAPECO,12
SC,COCAL DO SUL,1
SC,CONCORDIA,5
SC,CORDILHEIRA ALTA,1
SC,CORONEL FREITAS,1
SC,CORONEL MARTINS,1
SC,CORREIA PINTO,1
SC,CORUPA,1
SC,CRICIUMA,14
SC,CUNHA PORA,1
SC,CUNHATAI,1
SC,CURITIBANOS,2
SC,DESCANSO,1
SC,DIONISIO CERQUEIRA,1
SC,DOUTOR PEDRINHO,1
SC,ENTRE RIOS,1
SC,ERMO,1
SC,ERVAL VELHO,1
SC,FAXINAL DOS GUEDES,1
SC,FLOR DO SERTAO,1
SC,FLORIANOPOLIS,37
SC,FORMOSA DO SUL,1
SC,FORQUILHINHA,1
SC,FRAIBURGO,3
SC,FREI ROGERIO,1
SC,GALVAO,1
SC,GAROPABA,1
SC,GARUVA,1
SC,GASPAR,5
SC,GOVERNADOR CELSO RAMOS,1
SC,GRAO PARA,1
SC,GRAVATAL,1
SC,GUABIRUBA,1
SC,GUARACIABA,1
SC,GUARAMIRIM,1
SC,GUARUJA DO SUL,1
SC,GUATAMBU,1
SC,HERVAL D OESTE,1
SC,IBIAM,1
SC,IBICARE,1
SC,IBIRAMA,1
SC,ICARA,2
SC,ILHOTA,1
SC,IMARUI,1
SC,IMBITUBA,3
SC,IMBUIA,1
SC,INDAIAL,3
SC,IOMERE,1
SC,IPIRA,1
SC,IPORA DO OESTE,1
SC,IPUACU,1
SC,IPUMIRIM,1
SC,IRACEMINHA,1
SC,IRANI,1
SC,IRATI,1
SC,IRINEOPOLIS,1
SC,ITA,1
SC,ITAIOPOLIS,1
SC,ITAJAI,9
SC,ITAPEMA,2
SC,ITAPIRANGA,1
SC,ITAPOA,1
SC,ITUPORANGA,1
SC,JABORA,1
SC,JACINTO MACHADO,1
SC,JAGUARUNA,1
SC,JARAGUA DO SUL,9
SC,JARDINOPOLIS,1
SC,JOACABA,2
SC,JOINVILLE,35
SC,LACERDOPOLIS,1
SC,LAGES,11
SC,LAGUNA,2
SC,LAURENTINO,1
SC,LAURO MULLER,1
SC,LEBON REGIS,1
SC,LEOBERTO LEAL,1
SC,LINDOIA DO SUL,1
SC,LONTRAS,1
SC,LUIZ ALVES,1
SC,LUZERNA,1
SC,MACIEIRA,1
SC,MAFRA,3
SC,MAJOR GERCINO,1
SC,MAJOR VIEIRA,1
SC,MARACAJA,1
SC,MARAVILHA,1
SC,MAREMA,1
SC,MASSARANDUBA,1
SC,MELEIRO,1
SC,MIRIM DOCE,1
SC,MODELO,1
SC,MONDAI,1
SC,MONTE CARLO,1
SC,MONTE CASTELO,1
SC,MORRO DA FUMACA,1
SC,MORRO GRANDE,1
SC,NAVEGANTES,4
SC,NOVA ERECHIM,1
SC,NOVA ITABERABA,1
SC,NOVA TRENTO,1
SC,NOVA VENEZA,1
SC,NOVO HORIZONTE,1
SC,ORLEANS,1
SC,OTACILIO COSTA,1
SC,OURO,1
SC,OURO VERDE,1
SC,PALHOCA,10
SC,PALMA SOLA,1
SC,PALMEIRA,1
SC,PALMITOS,1
SC,PAPANDUVA,1
SC,PARAISO,1
SC,PASSO DE TORRES,1
SC,PASSOS MAIA,1
SC,PAULO LOPES,1
SC,PEDRAS GRANDES,1
SC,PENHA,2
SC,PERITIBA,1
SC,PESCARIA BRAVA,1
SC,PETROLANDIA,1
SC,PINHALZINHO,1
SC,PINHEIRO PRETO,1
SC,PIRATUBA,1
SC,PLANALTO ALEGRE,1
SC,POMERODE,2
SC,PONTE ALTA,1
SC,PONTE ALTA DO NORTE,1
SC,PONTE SERRADA,1
SC,PORTO BELO,1
SC,PORTO UNIAO,2
SC,POUSO REDONDO,1
SC,PRAIA GRANDE,1
SC,PRESIDENTE GETULIO,1
SC,PRESIDENTE NEREU,1
SC,PRINCESA,1
SC,QUILOMBO,1
SC,RANCHO QUEIMADO,1
SC,RIO DAS ANTAS,1
SC,RIO DO CAMPO,1
SC,RIO DO SUL,6
SC,RIO DOS CEDROS,1
SC,RIO FORTUNA,1
SC,RIO NEGRINHO,2
SC,RIO RUFINO,1
SC,RODEIO,1
SC,ROMELANDIA,1
SC,SALETE,1
SC,SALTINHO,1
SC,SALTO VELOSO,1
SC,SANGAO,1
SC,SANTA CECILIA,1
SC,SANTA HELENA,1
SC,SANTA ROSA DE LIMA,1
SC,SANTA ROSA DO SUL,1
SC,SANTA TEREZINHA,1
SC,SANTA TEREZINHA DO PROGRESSO,1
SC,SANTO AMARO DA IMPERATRIZ,1
SC,SAO BENTO DO SUL,3
SC,SAO BERNARDINO,1
SC,SAO BONIFACIO,1
SC,SAO CARLOS,1
SC,SAO CRISTOVAO DO SUL,1
SC,SAO DOMINGOS,1
SC,SAO FRANCISCO DO SUL,2
SC,SAO JOAO BATISTA,1
SC,SAO JOAO DO ITAPERIU,1
SC,SAO JOAO DO SUL,1
SC,SAO JOAQUIM,1
SC,SAO JOSE,12
SC,SAO JOSE DO CEDRO,1
SC,SAO JOSE DO CERRITO,1
SC,SAO LOURENCO DO OESTE,1
SC,SAO LUDGERO,1
SC,SAO MARTINHO,1
SC,SAO MIGUEL DA BOA VISTA,1
SC,SAO MIGUEL DO OESTE,3
SC,SAO PEDRO DE ALCANTARA,1
SC,SAUDADES,1
SC,SEARA,1
SC,SERRA ALTA,1
SC,SIDEROPOLIS,1
SC,SOMBRIO,2
SC,SUL BRASIL,1
SC,TAIO,1
SC,TANGARA,1
SC,TIGRINHOS,1
SC,TIJUCAS,2
SC,TIMBE DO SUL,1
SC,TIMBO,3
SC,TIMBO GRANDE,1
SC,TRES BARRAS,1
SC,TREVISO,1
SC,TREZE DE MAIO,1
SC,TREZE TILIAS,1
SC,TROMBUDO CENTRAL,1
SC,TUBARAO,6
SC,TUNAPOLIS,1
SC,TURVO,1
SC,UNIAO DO OESTE,1
SC,URUBICI,1
SC,URUPEMA,1
SC,URUSSANGA,1
SC,VARGEAO,1
SC,VARGEM,1
SC,VARGEM BONITA,1
SC,VIDAL RAMOS,1
SC,VIDEIRA,2
SC,VITOR MEIRELES,1
SC,WITMARSUM,1
SC,XANXERE,4
SC,XAVANTINA,1
SC,XAXIM,2
SC,ZORTEA,1
SE,AMPARO DE SAO FRANCISCO,1
SE,AQUIDABA,1
SE,ARACAJU,42
SE,ARAUA,1
SE,AREIA BRANCA,1
SE,BARRA DOS COQUEIROS,1
SE,BOQUIM,1
SE,BREJO GRANDE,1
SE,CANHOBA,1
SE,CANINDE DE SAO FRANCISCO,1
SE,CAPELA,1
SE,CARIRA,1
SE,CARMOPOLIS,2
SE,CEDRO DE SAO JOAO,1
SE,CRISTINAPOLIS,1
SE,CUMBE,1
SE,DIVINA PASTORA,1
SE,ESTANCIA,4
SE,FEIRA NOVA,1
SE,FREI PAULO,1
SE,GARARU,1
SE,GENERAL MAYNARD,1
SE,GRACHO CARDOSO,1
SE,ILHA DAS FLORES,1
SE,INDIAROBA,1
SE,ITABAIANA,7
SE,ITABAIANINHA,2
SE,ITABI,1
SE,ITAPORANGA D AJUDA,2
SE,JAPARATUBA,1
SE,JAPOATA,1
SE,LAGARTO,7
SE,LARANJEIRAS,1
SE,MACAMBIRA,1
SE,MALHADA DOS BOIS,1
SE,MALHADOR,1
SE,MARUIM,1
SE,MOITA BONITA,1
SE,MONTE ALEGRE DE SERGIPE,1
SE,MURIBECA,1
SE,NEOPOLIS,1
SE,NOSSA SENHORA APARECIDA,1
SE,NOSSA SENHORA DA GLORIA,2
SE,NOSSA SENHORA DAS DORES,1
SE,NOSSA SENHORA DE LOURDES,1
SE,NOSSA SENHORA DO SOCORRO,5
SE,PACATUBA,1
SE,PEDRA MOLE,1
SE,PEDRINHAS,1
SE,PINHAO,1
SE,PIRAMBU,1
SE,POCO REDONDO,1
SE,POCO VERDE,1
SE,PORTO DA FOLHA,1
SE,PROPRIA,2
SE,RIACHAO DO DANTAS,1
SE,RIACHUELO,1
SE,RIBEIROPOLIS,1
SE,ROSARIO DO CATETE,1
SE,SALGADO,1
SE,SANTA ROSA DE LIMA,1
SE,SANTANA DO SAO FRANCISCO,1
SE,SANTO AMARO DAS BROTAS,1
SE,SAO CRISTOVAO,3
SE,SAO DOMINGOS,1
SE,SAO FRANCISCO,1
SE,SAO MIGUEL DO ALEIXO,1
SE,SIMAO DIAS,3
SE,SIRIRI,1
SE,TELHA,1
SE,TOBIAS BARRETO,2
SE,TOMAR DO GERU,1
SE,UMBAUBA,1
SP,ADAMANTINA,2
SP,ADOLFO,1
SP,AGUAI,2
SP,AGUAS DA PRATA,1
SP,AGUAS DE LINDOIA,1
SP,AGUAS DE SANTA BARBARA,1
SP,AGUAS DE SAO PEDRO,1
SP,AGUDOS,2
SP,ALAMBARI,1
SP,ALFREDO MARCONDES,1
SP,ALTAIR,1
SP,ALTINOPOLIS,1
SP,ALTO ALEGRE,1
SP,ALVARES FLORENCE,1
SP,ALVARES MACHADO,2
SP,ALVARO DE CARVALHO,1
SP,ALVINLANDIA,1
SP,AMERICANA,14
SP,AMERICO BRASILIENSE,2
SP,AMERICO DE CAMPOS,1
SP,AMPARO,4
SP,ANALANDIA,1
SP,ANDRADINA,4
SP,ANGATUBA,1
SP,ANHUMAS,1
SP,APARECIDA,3
SP,APARECIDA D OESTE,1
SP,APIAI,1
SP,ARACARIGUAMA,1
SP,ARACATUBA,13
SP,ARACOIABA DA SERRA,1
SP,ARAMINA,1
SP,ARAPEI,1
SP,ARARAQUARA,13
SP,ARARAS,8
SP,ARCO-IRIS,1
SP,AREIAS,1
SP,AREIOPOLIS,1
SP,ARIRANHA,1
SP,ARTUR NOGUEIRA,2
SP,ARUJA,2
SP,ASPASIA,1
SP,ASSIS,6
SP,ATIBAIA,9
SP,AURIFLAMA,1
SP,AVAI,1
SP,AVANHANDAVA,1
SP,AVARE,7
SP,BADY BASSITT,1
SP,BALBINOS,1
SP,BALSAMO,1
SP,BARAO DE ANTONINA,1
SP,BARBOSA,1
SP,BARIRI,2
SP,BARRA BONITA,2
SP,BARRA DO TURVO,1
SP,BARRETOS,8
SP,BARRINHA,1
SP,BARUERI,12
SP,BASTOS,1
SP,BATATAIS,2
SP,BAURU,24
SP,BEBEDOURO,6
SP,BENTO DE ABREU,1
SP,BERNARDINO DE CAMPOS,1
SP,BERTIOGA,4
SP,BILAC,1
SP,BIRIGUI,7
SP,BIRITIBA-MIRIM,2
SP,BOA ESPERANCA DO SUL,1
SP,BOCAINA,1
SP,BOFETE,1
SP,BOITUVA,2
SP,BOM JESUS DOS PERDOES,1
SP,BOM SUCESSO DE ITARARE,1
SP,BORA,1
SP,BORACEIA,1
SP,BORBOREMA,1
SP,BOTUCATU,11
SP,BRAGANCA PAULISTA,9
SP,BRAUNA,1
SP,BREJO ALEGRE,1
SP,BRODOWSKI,2
SP,BROTAS,2
SP,BURI,1
SP,BURITAMA,1
SP,BURITIZAL,1
SP,CABRALIA PAULISTA,1
SP,CABREUVA,2
SP,CACAPAVA,6
SP,CACHOEIRA PAULISTA,3
SP,CACONDE,1
SP,CAFELANDIA,1
SP,CAIABU,1
SP,CAIEIRAS,5
SP,CAIUA,1
SP,CAJAMAR,5
SP,CAJATI,1
SP,CAJOBI,1
SP,CAJURU,1
SP,CAMPINA DO MONTE ALEGRE,1
SP,CAMPINAS,68
SP,CAMPO LIMPO PAULISTA,3
SP,CAMPOS DO JORDAO,3
SP,CAMPOS NOVOS PAULISTA,1
SP,CANANEIA,1
SP,CANAS,1
SP,CANDIDO MOTA,2
SP,CANDIDO RODRIGUES,1
SP,CANITAR,1
SP,CAPAO BONITO,3
SP,CAPELA DO ALTO,1
SP,CAPIVARI,2
SP,CARAGUATATUBA,7
SP,CARAPICUIBA,14
SP,CARDOSO,1
SP,CASA BRANCA,1
SP,CASSIA DOS COQUEIROS,1
SP,CASTILHO,1
SP,CATANDUVA,8
SP,CATIGUA,1
SP,CEDRAL,1
SP,CERQUEIRA CESAR,1
SP,CERQUILHO,2
SP,CESARIO LANGE,1
SP,CHARQUEADA,1
SP,CHAVANTES,1
SP,CLEMENTINA,1
SP,COLINA,1
SP,COLOMBIA,1
SP,CONCHAL,1
SP,CONCHAS,1
SP,CORDEIROPOLIS,1
SP,COROADOS,1
SP,CORONEL MACEDO,1
SP,CORUMBATAI,1
SP,COSMOPOLIS,3
SP,COSMORAMA,1
SP,COTIA,9
SP,CRAVINHOS,2
SP,CRISTAIS PAULISTA,1
SP,CRUZALIA,1
SP,CRUZEIRO,4
SP,CUBATAO,6
SP,CUNHA,1
SP,DESCALVADO,2
SP,DIADEMA,23
SP,DIRCE REIS,1
SP,DIVINOLANDIA,1
SP,DOIS CORREGOS,1
SP,DOLCINOPOLIS,1
SP,DOURADO,1
SP,DRACENA,3
SP,DUARTINA,1
SP,DUMONT,1
SP,ECHAPORA,1
SP,ELDORADO,1
SP,ELIAS FAUSTO,1
SP,ELISIARIO,1
SP,EMBAUBA,1
SP,EMBU,11
SP,EMBU-GUACU,3
SP,EMILIANOPOLIS,1
SP,ENGENHEIRO COELHO,1
SP,ESPIRITO SANTO DO PINHAL,3
SP,ESPIRITO SANTO DO TURVO,1
SP,ESTIVA GERBI,1
SP,ESTRELA D OESTE,1
SP,ESTRELA DO NORTE,1
SP,EUCLIDES DA CUNHA PAULISTA,1
SP,FARTURA,1
SP,FERNANDO PRESTES,1
SP,FERNANDOPOLIS,5
SP,FERNAO,1
SP,FERRAZ DE VASCONCELOS,8
SP,FLORA RICA,1
SP,FLOREAL,1
SP,FLORIDA PAULISTA,1
SP,FLORINIA,1
SP,FRANCA,21
SP,FRANCISCO MORATO,7
SP,FRANCO DA ROCHA,8
SP,GABRIEL MONTEIRO,1
SP,GALIA,1
SP,GARCA,3
SP,GASTAO VIDIGAL,1
SP,GAVIAO PEIXOTO,1
SP,GENERAL SALGADO,1
SP,GETULINA,1
SP,GLICERIO,1
SP,GUAICARA,1
SP,GUAIMBE,1
SP,GUAIRA,2
SP,GUAPIACU,1
SP,GUAPIARA,1
SP,GUARA,1
SP,GUARACAI,1
SP,GUARACI,1
SP,GUARANI D OESTE,1
SP,GUARANTA,1
SP,GUARARAPES,2
SP,GUARAREMA,1
SP,GUARATINGUETA,5
SP,GUAREI,1
SP,GUARIBA,2
SP,GUARUJA,15
SP,GUARULHOS,53
SP,GUATAPARA,1
SP,GUZOLANDIA,1
SP,HERCULANDIA,1
SP,HOLAMBRA,1
SP,HORTOLANDIA,7
SP,IACRI,1
SP,IARAS,1
SP,IBATE,2
SP,IBIRA,1
SP,IBIRAREMA,1
SP,IBITINGA,4
SP,IBIUNA,3
SP,ICEM,1
SP,IEPE,1
SP,IGARACU DO TIETE,1
SP,IGARAPAVA,1
SP,IGARATA,1
SP,IGUAPE,2
SP,ILHA COMPRIDA,1
SP,ILHA SOLTEIRA,2
SP,ILHABELA,2
SP,INDAIATUBA,11
SP,INDIANA,1
SP,INDIAPORA,1
SP,INUBIA PAULISTA,1
SP,IPAUSSU,1
SP,IPERO,1
SP,IPEUNA,1
SP,IPIGUA,1
SP,IPORANGA,1
SP,IPUA,1
SP,IRACEMAPOLIS,1
SP,IRAPUA,1
SP,IRAPURU,1
SP,ITABERA,1
SP,ITAI,1
SP,ITAJOBI,1
SP,ITAJU,1
SP,ITANHAEM,5
SP,ITAPECERICA DA SERRA,7
SP,ITAPETININGA,8
SP,ITAPEVA,6
SP,ITAPEVI,9
SP,ITAPIRA,5
SP,ITAPIRAPUA PAULISTA,1
SP,ITAPOLIS,3
SP,ITAPORANGA,1
SP,ITAPUI,1
SP,ITAPURA,1
SP,ITAQUAQUECETUBA,13
SP,ITARARE,2
SP,ITARIRI,1
SP,ITATIBA,7
SP,ITATINGA,1
SP,ITIRAPINA,1
SP,ITOBI,1
SP,ITU,9
SP,ITUPEVA,2
SP,ITUVERAVA,2
SP,JABORANDI,1
SP,JABOTICABAL,4
SP,JACAREI,12
SP,JACI,1
SP,JACUPIRANGA,1
SP,JAGUARIUNA,3
SP,JAMBEIRO,1
SP,JANDIRA,4
SP,JARDINOPOLIS,2
SP,JARINU,1
SP,JAU,9
SP,JERIQUARA,1
SP,JOANOPOLIS,1
SP,JOAO RAMALHO,1
SP,JOSE BONIFACIO,2
SP,JULIO MESQUITA,1
SP,JUMIRIM,1
SP,JUNDIAI,25
SP,JUNQUEIROPOLIS,1
SP,JUQUIA,1
SP,JUQUITIBA,2
SP,LAGOINHA,1
SP,LARANJAL PAULISTA,2
SP,LAVINIA,1
SP,LAVRINHAS,1
SP,LEME,6
SP,LENCOIS PAULISTA,4
SP,LIMEIRA,17
SP,LINDOIA,1
SP,LINS,5
SP,LORENA,4
SP,LOURDES,1
SP,LOUVEIRA,1
SP,LUCELIA,1
SP,LUCIANOPOLIS,1
SP,LUIS ANTONIO,1
SP,LUIZIANIA,1
SP,LUPERCIO,1
SP,LUTECIA,1
SP,MACATUBA,1
SP,MACAUBAL,1
SP,MACEDONIA,1
SP,MAGDA,1
SP,MAIRINQUE,2
SP,MAIRIPORA,4
SP,MANDURI,1
SP,MARABA PAULISTA,1
SP,MARACAI,1
SP,MARAPOAMA,1
SP,MARIAPOLIS,1
SP,MARILIA,16
SP,MARINOPOLIS,1
SP,MARTINOPOLIS,2
SP,MATAO,5
SP,MAUA,14
SP,MENDONCA,1
SP,MERIDIANO,1
SP,MESOPOLIS,1
SP,MIGUELOPOLIS,1
SP,MINEIROS DO TIETE,1
SP,MIRA ESTRELA,1
SP,MIRACATU,1
SP,MIRANDOPOLIS,2
SP,MIRANTE DO PARANAPANEMA,1
SP,MIRASSOL,3
SP,MIRASSOLANDIA,1
SP,MOCOCA,3
SP,MOGI DAS CRUZES,25
SP,MOGI GUACU,7
SP,MOJI MIRIM,5
SP,MOMBUCA,1
SP,MONCOES,1
SP,MONGAGUA,3
SP,MONTE ALEGRE DO SUL,1
SP,MONTE ALTO,3
SP,MONTE APRAZIVEL,1
SP,MONTE AZUL PAULISTA,1
SP,MONTE CASTELO,1
SP,MONTE MOR,2
SP,MONTEIRO LOBATO,1
SP,MORRO AGUDO,1
SP,MORUNGABA,1
SP,MOTUCA,1
